Siruta,Carne,Peste,LegumeFructe,Uleiuri,Lactate,Morarit,Panificatie
135789,100.0,0.0,0.0,0.0,0.0,0.0,0.0
12912,0.0,0.0,0.0,0.0,0.0,0.0,100.0
78454,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12920,0.0,0.0,0.0,0.0,0.0,0.0,100.0
160387,0.0,0.0,0.0,0.0,0.0,100.0,0.0
21123,0.0,0.0,0.0,0.0,100.0,0.0,0.0
176793,0.0,0.0,0.0,0.0,0.0,0.0,100.0
29341,0.0,0.0,0.0,0.0,0.0,0.0,100.0
86687,17.823639774859288,0.0,0.0,0.0,0.5628517823639775,0.0,81.61350844277673
111275,0.0,0.0,0.0,0.0,0.0,0.0,100.0
119466,0.0,0.0,0.0,0.0,0.0,0.0,100.0
160430,0.0,0.0,0.0,0.0,0.0,0.0,100.0
70316,0.0,0.0,0.0,0.0,0.0,50.0,50.0
144054,60.909090909090914,0.0,0.0,0.0,0.0,0.0,39.09090909090909
45753,0.0,0.0,0.0,0.0,0.0,0.0,100.0
62137,0.0,0.0,0.0,0.0,0.0,10.714285714285714,89.28571428571429
21196,0.0,0.0,0.0,0.0,0.0,0.0,100.0
78542,0.0,0.0,0.0,0.0,0.0,0.0,100.0
70352,0.0,0.0,0.0,0.0,0.0,56.00000000000001,44.0
29403,0.0,0.0,0.0,0.0,0.0,0.0,100.0
103130,100.0,0.0,0.0,0.0,0.0,0.0,0.0
62191,0.0,0.0,0.0,0.0,89.28571428571429,0.0,10.714285714285714
144116,0.0,0.0,0.0,0.0,0.0,0.0,100.0
45815,0.0,0.0,0.0,0.0,100.0,0.0,0.0
152314,0.0,0.0,100.0,0.0,0.0,0.0,0.0
21249,0.0,0.0,0.0,0.0,0.0,100.0,0.0
78604,0.0,0.0,0.0,0.0,0.0,0.0,100.0
152332,0.0,0.0,0.0,0.0,0.0,100.0,0.0
70414,0.0,0.0,0.0,0.0,0.0,0.0,100.0
135949,0.0,0.0,0.0,0.0,100.0,0.0,0.0
144152,0.0,0.0,0.0,0.0,0.0,0.0,100.0
86810,26.244343891402718,0.0,2.7149321266968327,0.0,0.0,0.0,71.04072398190046
54056,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4927,94.24083769633508,0.0,0.0,0.0,0.0,1.0471204188481675,4.712041884816754
62280,0.0,0.0,0.0,0.0,0.0,0.0,100.0
119625,0.0,0.0,0.0,0.0,0.0,0.0,100.0
29519,0.0,0.0,0.0,0.0,74.07407407407408,0.0,25.925925925925924
95060,8.748221906116644,0.0,2.4893314366998576,0.0,0.5689900426742532,1.991465149359886,86.20199146514936
168791,0.0,0.0,0.0,0.0,0.0,0.0,100.0
152412,0.0,0.0,0.0,100.0,0.0,0.0,0.0
70502,100.0,0.0,0.0,0.0,0.0,0.0,0.0
13169,67.66081871345028,0.0,0.8771929824561403,0.17543859649122806,5.087719298245614,3.508771929824561,22.690058479532162
70520,0.0,0.0,0.0,0.0,0.0,100.0,0.0
111480,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13187,21.939953810623557,0.0,0.0,0.0,0.0,0.0,78.06004618937644
29573,0.0,0.0,0.0,0.0,0.0,0.0,100.0
160644,0.0,0.0,0.0,0.0,0.0,0.0,100.0
62360,0.0,0.0,0.0,0.0,0.0,0.0,100.0
127901,0.0,0.0,0.0,0.0,0.0,100.0,0.0
78748,0.0,0.0,0.0,0.0,0.0,0.0,100.0
136107,0.0,0.0,0.0,0.0,0.0,0.0,100.0
119723,0.0,0.0,0.0,0.0,0.0,0.0,100.0
144303,0.0,0.0,0.0,0.0,0.0,0.0,100.0
168880,0.0,0.0,0.0,0.0,0.0,0.0,100.0
95159,0.0,0.0,0.0,0.0,0.0,13.333333333333334,86.66666666666667
152500,0.0,0.0,0.0,100.0,0.0,0.0,0.0
86990,3.543307086614173,0.0,0.39370078740157477,0.0,0.0,0.0,96.06299212598425
160724,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13276,0.0,0.0,0.0,0.0,68.0,0.0,32.0
62440,0.0,0.0,0.0,0.0,0.0,18.0327868852459,81.9672131147541
70637,0.0,0.0,0.0,0.0,0.0,0.0,100.0
78828,0.0,0.0,0.0,0.0,0.0,0.0,100.0
127983,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13301,0.0,0.0,0.0,0.0,0.0,0.0,100.0
54270,0.0,0.0,0.0,0.0,0.0,0.0,100.0
21506,0.0,0.0,0.0,0.0,0.0,0.0,100.0
95239,0.0,0.0,0.0,0.0,0.0,0.0,100.0
87059,0.0,0.0,0.0,0.0,0.0,0.0,100.0
103443,0.0,0.0,0.0,0.0,0.0,100.0,0.0
87077,0.0,0.0,0.0,0.0,0.0,0.0,100.0
136241,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13365,8.4375,0.0,45.3125,0.0,0.0,1.5625,44.6875
21560,0.0,0.0,0.0,0.0,0.0,0.0,100.0
95293,22.5,0.0,0.0,0.0,0.0,0.0,77.5
160831,0.0,0.0,0.0,0.0,0.0,100.0,0.0
29760,0.0,100.0,0.0,0.0,0.0,0.0,0.0
136269,100.0,0.0,0.0,0.0,0.0,0.0,0.0
13392,84.03908794788273,0.0,0.0,0.0,0.0,0.0,15.960912052117262
177236,0.0,0.0,0.0,0.0,0.0,100.0,0.0
70744,0.0,0.0,0.0,0.0,0.0,0.0,100.0
5210,0.0,0.0,0.0,0.0,100.0,0.0,0.0
54387,0.0,0.0,0.0,0.0,0.0,0.0,100.0
29813,0.0,0.0,0.0,0.0,0.0,0.0,100.0
95355,50.0,0.0,0.0,0.0,0.0,0.0,50.0
87175,0.0,0.0,0.0,0.0,0.0,22.807017543859647,77.19298245614034
79004,0.0,0.0,0.0,0.0,0.0,0.0,100.0
95391,85.17397881996975,0.0,0.0,0.0,0.0,2.4205748865355523,12.405446293494705
111783,0.0,0.0,0.0,0.0,0.0,100.0,0.0
144553,100.0,0.0,0.0,0.0,0.0,0.0,0.0
38063,0.0,0.0,0.0,0.0,25.454545454545453,70.9090909090909,3.6363636363636362
13490,7.8125,0.0,0.625,0.0,9.6875,0.0,81.875
87219,14.285714285714285,0.0,0.0,0.0,0.0,0.0,85.71428571428571
152760,0.0,0.0,0.0,0.0,15.789473684210526,0.0,84.21052631578947
5309,0.0,0.0,0.0,0.0,0.0,0.0,100.0
177352,0.0,0.0,0.0,0.0,0.0,0.0,100.0
29902,0.0,0.0,6.666666666666667,0.0,0.0,0.0,93.33333333333333
62672,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13524,0.0,0.0,100.0,0.0,0.0,0.0,0.0
5336,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46313,0.0,0.0,0.0,0.0,0.0,0.0,100.0
95471,3.0927835051546393,0.0,0.0,1.0309278350515463,0.0,0.0,95.87628865979381
87291,33.91812865497076,0.0,0.0,0.0,0.0,0.0,66.08187134502924
29948,0.0,0.0,0.0,0.0,0.0,0.0,100.0
161035,0.0,0.0,0.0,0.0,0.0,0.0,100.0
38161,0.0,0.0,0.0,0.0,0.0,100.0,0.0
136483,61.49193548387096,0.0,0.13440860215053765,1.0080645161290323,4.099462365591398,1.2768817204301075,31.989247311827956
111916,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13622,0.0,0.0,19.32367149758454,0.0,0.966183574879227,0.0,79.71014492753623
30014,0.0,0.0,0.0,0.0,0.0,100.0,0.0
87362,0.0,0.0,0.0,0.0,0.0,0.0,100.0
152902,0.0,0.0,0.0,2.7777777777777777,0.0,44.44444444444444,52.77777777777778
144713,0.0,0.0,0.0,0.0,0.0,0.0,100.0
136526,8.507462686567164,0.0,0.1492537313432836,41.7910447761194,0.44776119402985076,6.4179104477611935,42.68656716417911
161106,0.0,0.0,0.0,0.0,0.0,100.0,0.0
169306,0.0,0.0,0.0,0.0,0.0,0.0,100.0
144731,0.0,0.0,100.0,0.0,0.0,0.0,0.0
21855,0.0,0.0,0.0,0.0,0.0,100.0,0.0
13668,2.5691699604743086,0.0,0.0,0.0,97.4308300395257,0.0,0.0
136553,0.0,0.0,0.0,0.0,0.0,100.0,0.0
30069,0.0,0.0,0.0,0.0,0.0,0.0,100.0
128374,20.0,0.0,0.0,0.0,0.0,0.0,80.0
87424,0.0,0.0,0.0,0.0,0.0,0.0,100.0
136599,3.4482758620689653,0.0,6.896551724137931,0.0,0.0,10.344827586206897,79.3103448275862
144795,0.0,0.0,0.0,0.0,0.0,0.0,100.0
161179,0.0,0.0,0.0,0.0,100.0,0.0,0.0
54699,0.0,0.0,0.0,0.0,100.0,0.0,0.0
62903,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13757,1.0752688172043012,0.0,41.935483870967744,0.0,0.0,0.5376344086021506,56.451612903225815
136642,4.0,0.0,0.0,0.0,0.0,20.0,76.0
30149,0.0,0.0,0.0,0.0,0.0,100.0,0.0
79308,0.0,0.0,0.0,0.0,0.0,0.0,100.0
71126,0.0,0.0,0.0,0.0,0.0,100.0,0.0
103899,0.0,0.0,100.0,0.0,0.0,0.0,0.0
13819,0.0,0.0,0.0,0.0,0.0,0.0,100.0
95747,0.0,0.0,0.0,0.0,0.0,0.0,100.0
161286,0.0,0.0,0.0,0.0,37.5,0.0,62.5
136713,0.0,0.0,100.0,0.0,0.0,0.0,0.0
128524,0.0,0.0,0.0,0.0,0.0,0.0,100.0
161302,0.0,0.0,0.0,0.0,3.7037037037037033,96.29629629629629,0.0
87576,0.0,71.9047619047619,0.0,0.0,0.0,0.0,28.095238095238095
144928,0.0,0.0,100.0,0.0,0.0,0.0,0.0
128560,0.0,0.0,0.0,0.0,0.0,100.0,0.0
120370,0.0,0.0,0.0,0.0,0.0,0.0,100.0
30274,0.0,0.0,0.0,0.0,0.0,100.0,0.0
5700,0.0,0.0,0.0,0.0,0.0,100.0,0.0
161348,38.46153846153847,0.0,0.0,0.0,61.53846153846154,0.0,0.0
128588,0.0,0.0,0.0,0.0,0.0,100.0,0.0
87638,30.864197530864196,0.0,0.0,0.0,0.0,27.160493827160494,41.9753086419753
38492,0.0,0.0,0.0,0.0,100.0,0.0,0.0
71260,0.0,0.0,0.0,0.0,0.0,0.0,100.0
161384,0.0,0.0,0.0,0.0,58.333333333333336,41.66666666666667,0.0
87665,0.0,0.0,11.278195488721805,0.0,0.0,0.0,88.7218045112782
95872,0.0,0.0,0.0,0.0,0.0,4.761904761904762,95.23809523809523
136848,0.0,0.0,100.0,0.0,0.0,0.0,0.0
63125,0.0,0.0,0.0,0.0,0.0,0.0,100.0
22166,0.0,0.0,0.0,0.0,0.0,0.0,100.0
120478,100.0,0.0,0.0,0.0,0.0,0.0,0.0
120487,0.0,0.0,0.0,0.0,0.0,80.0,20.0
71340,0.0,0.0,0.0,0.0,0.0,0.0,100.0
63152,93.06930693069307,0.0,0.0,0.0,0.0,6.683168316831684,0.24752475247524752
177842,0.0,0.0,0.0,0.0,0.0,16.666666666666664,83.33333333333334
46769,0.0,0.0,100.0,0.0,0.0,0.0,0.0
54975,10.608020698576972,0.38809831824062097,7.147477360931435,0.0646830530401035,23.02716688227684,2.263906856403622,56.5006468305304
87745,0.0,0.0,0.0,0.0,84.375,0.0,15.625
63170,0.0,0.0,0.0,0.0,100.0,0.0,0.0
95943,0.0,0.0,0.0,0.0,0.0,100.0,0.0
128711,66.92913385826772,0.0,0.0,0.0,0.0,2.3622047244094486,30.708661417322837
161482,100.0,0.0,0.0,0.0,0.0,0.0,0.0
104136,7.373271889400922,0.0,0.0,0.0,5.0691244239631335,0.0,87.55760368663594
30416,0.0,0.0,0.0,0.0,0.0,0.0,100.0
145104,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46803,0.0,0.0,0.0,0.0,0.0,0.0,100.0
169681,0.0,0.0,0.0,0.0,0.0,0.0,100.0
63189,0.0,0.0,0.0,0.0,0.0,50.0,50.0
136919,0.0,0.0,0.0,0.0,0.0,0.0,100.0
55008,1.1450381679389312,0.0,13.740458015267176,0.0,19.083969465648856,13.358778625954198,52.67175572519084
153339,0.0,0.0,0.0,0.0,0.0,100.0,0.0
14085,0.0,0.0,0.0,0.0,100.0,0.0,0.0
46867,0.0,0.0,100.0,0.0,0.0,0.0,0.0
46910,0.0,0.0,0.0,0.0,100.0,0.0,0.0
63294,0.0,0.0,0.0,0.0,0.0,0.0,100.0
137032,0.0,0.0,0.0,0.0,0.0,0.0,100.0
38731,0.0,0.0,0.0,0.0,0.0,0.0,100.0
112469,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14165,0.0,0.0,0.0,0.0,0.0,100.0,0.0
128864,0.0,0.0,0.0,0.0,0.0,100.0,0.0
30568,0.0,0.0,0.0,0.0,0.0,0.0,100.0
96110,0.0,0.0,0.0,0.0,0.0,100.0,0.0
137069,0.0,0.0,0.0,0.0,0.0,0.0,100.0
79736,0.0,0.0,100.0,0.0,0.0,0.0,0.0
153473,0.0,0.0,0.0,0.0,0.0,98.95833333333334,1.0416666666666665
145293,100.0,0.0,0.0,0.0,0.0,0.0,0.0
120726,3.172978505629478,0.0,0.1023541453428864,0.0,19.037871033776867,2.3541453428863868,75.33265097236438
6048,0.0,0.0,0.0,0.0,0.0,0.0,100.0
153507,0.0,0.0,0.0,0.0,20.0,80.0,0.0
63394,12.47216035634744,0.0,0.0,0.0,39.198218262806236,5.56792873051225,42.761692650334076
30648,0.0,0.0,0.0,0.0,0.0,0.0,100.0
87996,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14272,0.0,0.0,0.0,0.0,0.0,0.0,100.0
38848,0.0,0.0,0.0,0.0,0.0,0.0,100.0
96192,0.0,0.0,0.0,0.0,0.0,100.0,0.0
120771,82.91139240506328,0.0,1.2658227848101267,0.0,0.0,0.0,15.822784810126583
71634,0.0,0.0,0.0,100.0,0.0,0.0,0.0
63447,6.598984771573605,0.0,1.015228426395939,0.0,79.18781725888326,0.0,13.19796954314721
112600,0.0,0.0,0.0,0.0,0.0,100.0,0.0
55259,0.5208333333333333,0.0,0.0,0.0,0.0,2.604166666666667,96.875
153561,0.0,0.0,0.0,0.0,0.0,0.0,100.0
137185,0.0,0.0,0.0,0.0,0.0,100.0,0.0
55277,99.61977186311786,0.0,0.0,0.0,0.0,0.0,0.38022813688212925
120824,43.90243902439025,0.0,0.0,14.634146341463413,0.0,0.0,41.46341463414634
30719,0.0,0.0,0.0,0.0,0.0,0.0,100.0
96254,0.0,0.0,0.0,0.0,0.0,0.0,100.0
161794,10.612244897959183,0.0,0.0,48.97959183673469,13.061224489795919,0.8163265306122449,26.53061224489796
145408,0.0,0.0,0.0,0.0,100.0,0.0,0.0
178180,0.0,0.0,0.0,0.0,0.0,100.0,0.0
153605,0.0,0.0,0.0,100.0,0.0,0.0,0.0
137229,0.0,0.0,0.0,0.0,0.0,0.0,100.0
71698,0.0,0.0,0.0,0.0,0.0,100.0,0.0
120860,0.0,0.0,0.0,0.0,0.0,28.635346756152124,71.36465324384787
63526,0.0,0.0,3.571428571428571,0.0,71.42857142857143,0.0,25.0
161829,62.365591397849464,0.0,0.0,0.0,0.0,0.0,37.634408602150536
137274,0.0,0.0,0.0,0.0,0.0,0.0,100.0
120888,0.0,0.0,0.0,0.0,0.0,1.639344262295082,98.36065573770492
55357,0.0,0.0,0.0,2.2123893805309733,0.0,0.0,97.78761061946902
63553,0.0,0.0,0.0,0.0,0.0,0.0,100.0
161856,0.0,0.0,0.0,0.0,0.0,100.0,0.0
38982,0.0,0.0,0.0,0.0,0.0,100.0,0.0
6217,0.0,0.0,0.0,0.0,0.0,0.0,100.0
129111,0.0,0.0,0.0,0.0,0.0,100.0,0.0
55384,32.773109243697476,0.0,0.0,0.0,0.0,0.0,67.22689075630252
120922,0.0,0.0,0.0,0.0,0.0,100.0,0.0
63580,66.66666666666666,0.0,0.0,0.0,0.0,0.0,33.33333333333333
104546,0.0,0.0,0.0,0.0,0.0,0.0,100.0
178279,0.0,0.0,0.0,0.0,0.0,0.0,100.0
30844,0.0,0.0,0.0,0.0,0.0,0.0,100.0
120968,0.0,0.0,0.0,0.0,0.0,0.0,100.0
39051,100.0,0.0,0.0,0.0,0.0,0.0,0.0
63633,0.0,0.0,0.0,0.0,79.06976744186046,0.0,20.930232558139537
55446,29.78723404255319,0.0,2.127659574468085,0.0,0.0,0.0,68.08510638297872
30871,0.0,0.0,0.0,0.0,100.0,0.0,0.0
161945,24.054758800521512,1.1734028683181226,2.5423728813559325,9.973924380704041,8.670143415906127,41.720990873533246,11.864406779661017
55473,0.0,0.0,0.0,0.0,100.0,0.0,0.0
137407,0.0,0.0,0.0,0.0,0.0,0.0,100.0
30915,0.0,0.0,0.0,0.0,0.0,0.0,100.0
63688,21.21212121212121,0.0,0.0,0.0,0.0,0.0,78.78787878787878
178377,100.0,0.0,0.0,0.0,0.0,0.0,0.0
162014,0.0,0.0,0.0,0.0,0.0,100.0,0.0
121055,9.424083769633508,0.0,1.5706806282722512,0.0,28.272251308900525,0.0,60.73298429319372
71910,0.0,0.0,0.0,0.0,0.0,100.0,0.0
153829,0.0,0.0,0.0,0.0,100.0,0.0,0.0
63740,10.989010989010989,0.0,17.582417582417584,0.0,1.098901098901099,0.0,70.32967032967034
22781,0.0,0.0,0.0,0.0,0.0,9.090909090909092,90.9090909090909
145667,0.0,0.0,0.0,0.0,0.0,23.076923076923077,76.92307692307693
30988,0.0,0.0,0.0,0.0,0.0,23.52941176470588,76.47058823529412
47373,0.0,0.0,0.0,0.0,0.0,4.395604395604396,95.6043956043956
71956,0.0,0.0,0.0,0.0,0.0,0.0,100.0
121108,0.0,0.0,0.0,0.0,0.0,0.0,100.0
63777,0.0,0.0,0.0,0.0,0.0,0.0,100.0
137504,0.0,0.0,0.0,0.0,15.789473684210526,0.0,84.21052631578947
31011,0.0,0.0,84.21052631578947,0.0,0.0,0.0,15.789473684210526
129317,0.0,0.0,0.0,0.0,0.0,0.0,100.0
22834,0.0,0.0,0.0,0.0,0.0,100.0,0.0
63802,0.0,0.0,0.0,0.0,100.0,0.0,0.0
6468,0.0,0.0,0.0,0.0,0.0,0.0,100.0
72007,0.0,0.0,0.0,2.941176470588235,0.0,64.70588235294117,32.35294117647059
104788,100.0,0.0,0.0,0.0,0.0,0.0,0.0
39266,0.0,0.0,0.0,0.0,0.0,100.0,0.0
145765,0.0,0.0,0.0,0.0,0.0,0.0,100.0
162149,0.0,0.0,0.0,0.0,0.0,100.0,0.0
22898,0.0,0.0,0.0,0.0,0.0,0.0,100.0
104831,0.0,0.0,0.0,0.0,0.0,0.0,100.0
88449,0.0,0.0,0.0,0.0,0.0,0.0,100.0
145792,0.0,0.0,0.0,0.0,5.128205128205128,0.0,94.87179487179486
55687,43.08755760368664,0.0,0.0,0.0,16.82027649769585,0.0,40.09216589861751
63893,0.0,0.0,0.0,0.0,0.0,4.545454545454546,95.45454545454545
31128,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,97.5609756097561
121242,0.0,0.0,100.0,0.0,0.0,0.0,0.0
80285,0.0,0.0,0.0,0.0,0.0,0.0,100.0
39328,0.0,0.0,0.0,0.0,100.0,0.0,0.0
14753,0.0,0.0,0.0,0.0,100.0,0.0,0.0
145827,4.6875,0.0,0.0,0.0,0.0,0.0,95.3125
72098,0.0,0.0,0.0,0.0,0.0,100.0,0.0
6592,0.0,0.0,0.0,0.0,100.0,0.0,0.0
137675,0.0,0.0,0.0,0.0,0.0,0.0,100.0
55776,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6627,0.0,0.0,0.0,0.0,0.0,0.0,100.0
137728,100.0,0.0,0.0,0.0,0.0,0.0,0.0
145934,0.0,0.0,0.0,0.0,0.0,0.0,100.0
137746,0.0,0.0,0.0,0.0,0.0,0.0,100.0
162327,0.0,0.0,0.0,100.0,0.0,0.0,0.0
72221,0.0,0.0,0.0,0.0,0.0,100.0,0.0
31262,0.0,0.0,0.0,0.0,0.0,0.0,100.0
55838,0.0,0.0,0.0,0.0,65.21739130434783,0.0,34.78260869565217
137764,0.0,0.0,0.0,0.0,0.0,0.0,100.0
64041,24.0,0.0,0.0,0.0,0.0,0.0,76.0
154166,0.0,0.0,0.0,0.0,100.0,0.0,0.0
105026,0.0,0.0,0.0,0.0,0.0,100.0,0.0
145998,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14940,0.0,0.0,0.0,0.0,0.0,100.0,0.0
129629,0.0,0.0,0.0,0.0,0.0,0.0,100.0
146012,0.0,0.0,0.0,0.0,0.0,0.0,100.0
31333,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6761,0.0,0.0,0.0,0.0,0.0,0.0,100.0
137844,0.0,0.0,0.0,0.0,0.0,0.0,100.0
129656,0.0,0.0,0.0,0.0,0.0,100.0,0.0
80506,0.0,0.0,0.0,0.0,0.0,0.0,100.0
64130,0.0,0.0,0.0,0.0,0.0,0.0,100.0
178821,0.0,0.0,0.0,0.0,0.0,81.81818181818183,18.181818181818183
47774,0.0,0.0,0.0,0.0,100.0,0.0,0.0
137899,0.0,0.0,100.0,0.0,0.0,0.0,0.0
80560,0.0,0.0,0.0,0.0,0.0,0.0,100.0
105142,0.0,0.0,100.0,0.0,0.0,0.0,0.0
64194,0.0,0.0,0.0,0.0,0.0,0.0,100.0
105160,20.0,0.0,20.0,0.0,0.0,40.0,20.0
178901,0.0,0.0,0.0,0.0,0.0,0.0,100.0
15064,0.0,0.0,0.0,0.0,0.0,100.0,0.0
72409,0.0,0.0,0.0,0.0,0.0,0.0,100.0
129763,0.0,0.0,0.0,0.0,0.0,0.0,100.0
64238,0.0,0.0,0.0,0.0,0.0,0.0,100.0
178929,0.0,0.0,0.0,0.0,0.0,100.0,0.0
178938,0.0,0.0,0.0,0.0,0.0,100.0,0.0
15108,0.0,0.0,0.0,0.0,0.0,27.586206896551722,72.41379310344827
6930,0.0,0.0,0.0,0.0,0.0,100.0,0.0
31510,0.0,0.0,0.0,0.0,0.0,0.0,100.0
80677,0.0,0.0,0.0,0.0,0.0,0.0,100.0
97063,0.0,0.0,0.0,0.0,0.0,100.0,0.0
170792,0.0,0.0,0.0,0.0,0.0,100.0,0.0
47916,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664
121652,0.0,0.0,0.0,0.0,0.0,0.0,100.0
138039,0.0,0.0,0.0,0.0,0.0,0.0,100.0
39738,0.0,0.0,0.0,0.0,100.0,0.0,0.0
64318,0.0,0.0,0.0,0.0,0.0,0.0,100.0
146263,12.740213523131672,0.0,0.0,0.0,61.35231316725979,6.192170818505338,19.715302491103202
64345,41.66666666666667,0.0,0.0,0.0,58.333333333333336,0.0,0.0
23387,0.0,0.0,0.0,0.0,0.0,0.0,100.0
154460,0.0,100.0,0.0,0.0,0.0,0.0,0.0
129898,0.0,0.0,0.0,0.0,0.0,0.0,100.0
146281,0.0,0.0,0.0,0.0,0.0,0.0,100.0
39792,0.0,0.0,0.0,0.0,95.0413223140496,0.0,4.958677685950414
129914,0.0,0.0,0.0,0.0,0.0,0.0,100.0
154497,0.0,0.0,0.0,100.0,0.0,0.0,0.0
121732,16.666666666666664,0.0,0.0,0.0,0.0,0.0,83.33333333333334
56210,0.0,0.0,0.0,0.0,11.11111111111111,0.0,88.88888888888889
39836,0.0,0.0,0.0,0.0,0.0,100.0,0.0
31654,0.0,0.0,0.0,0.0,0.0,0.0,100.0
64425,0.0,0.0,0.0,0.0,34.61538461538461,15.384615384615385,50.0
138164,0.0,0.0,0.0,0.0,0.0,0.0,100.0
7099,85.8267716535433,0.0,0.0,0.0,0.0,0.0,14.173228346456693
179132,22.178761651131822,2.929427430093209,11.617842876165113,3.5952063914780292,5.226364846870839,5.500998668442078,48.951398135818906
72640,0.0,0.0,0.0,0.0,0.0,30.76923076923077,69.23076923076923
23494,0.0,0.0,0.0,0.0,0.0,100.0,0.0
113607,0.0,0.0,0.0,0.0,0.0,0.0,100.0
105419,0.0,0.0,0.0,0.0,0.0,0.0,100.0
170952,0.0,0.0,0.0,0.0,100.0,0.0,0.0
64461,100.0,0.0,0.0,0.0,0.0,0.0,0.0
154585,0.0,0.0,0.0,0.0,0.0,0.0,100.0
31716,0.0,0.0,0.0,0.0,0.0,16.666666666666664,83.33333333333334
130026,0.0,0.0,0.0,0.0,0.0,100.0,0.0
146432,46.82080924855491,0.0,1.1560693641618496,0.0,49.71098265895954,2.312138728323699,0.0
48138,0.0,0.0,0.0,0.0,100.0,0.0,0.0
80908,0.0,0.0,0.0,0.0,0.0,0.0,100.0
171021,0.0,0.0,0.0,0.0,0.0,0.0,100.0
179221,0.4815409309791332,0.0,1.7656500802568218,0.0,0.0,14.92776886035313,82.8250401284109
39967,0.0,0.0,0.0,0.0,0.0,0.0,100.0
97321,0.0,0.0,0.0,0.0,0.0,100.0,0.0
15402,0.0,0.0,100.0,0.0,0.0,0.0,0.0
138280,0.0,0.0,38.46153846153847,0.0,61.53846153846154,0.0,0.0
179249,4.545454545454546,0.0,4.545454545454546,0.0,0.0,0.0,90.9090909090909
171067,0.0,0.0,0.0,0.0,0.0,0.0,100.0
89151,0.0,0.0,0.0,0.0,0.0,0.0,100.0
105534,0.0,0.0,0.0,0.0,0.0,0.0,100.0
146502,8.794788273615636,0.0,0.6514657980456027,0.0,73.61563517915309,0.0,16.938110749185668
130124,0.0,0.0,0.0,0.0,0.0,100.0,0.0
121938,0.0,0.0,0.0,0.0,0.0,100.0,0.0
179285,50.33557046979866,0.0,0.0,0.0,0.0,29.30648769574944,20.3579418344519
64602,0.0,0.0,0.0,0.0,0.0,100.0,0.0
105570,68.13996316758748,0.0,0.0,26.887661141804784,0.0,4.6040515653775325,0.3683241252302026
56425,0.0,0.0,0.0,0.0,0.0,0.0,100.0
146539,28.09917355371901,0.0,0.0,0.0,0.0,0.0,71.900826446281
179310,0.0,0.0,84.61538461538461,0.0,0.0,0.0,15.384615384615385
138351,0.0,0.0,0.0,0.0,0.0,0.0,100.0
64639,0.0,0.0,0.0,0.0,0.0,0.0,100.0
105605,0.0,0.0,0.0,0.0,0.0,100.0,0.0
56461,0.0,0.0,0.0,0.0,0.0,0.0,100.0
179347,60.526315789473685,0.0,39.473684210526315,0.0,0.0,0.0,0.0
146584,58.42105263157895,0.0,0.0,0.0,14.736842105263156,0.0,26.842105263157894
23715,93.10344827586206,0.0,0.0,0.0,0.0,6.896551724137931,0.0
7348,0.0,0.0,0.0,0.0,25.0,0.0,75.0
179383,46.15384615384615,0.0,0.0,0.0,0.0,0.0,53.84615384615385
163002,0.0,0.0,0.0,0.0,0.0,0.0,100.0
138431,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48325,0.0,0.0,0.0,0.0,0.0,0.0,100.0
146628,66.31205673758865,0.0,0.0,0.0,0.0,0.0,33.687943262411345
122061,0.0,0.0,0.0,0.0,0.0,0.0,100.0
154834,0.0,0.0,0.0,100.0,0.0,0.0,0.0
179409,0.0,0.0,2.380952380952381,0.0,0.0,0.0,97.61904761904762
7384,100.0,0.0,0.0,0.0,0.0,0.0,0.0
146655,0.0,0.0,0.0,0.0,100.0,0.0,0.0
72926,0.0,0.0,0.0,0.0,0.0,0.0,100.0
31976,0.0,0.0,0.0,0.0,0.0,9.30232558139535,90.69767441860465
23797,0.0,0.0,0.0,0.0,0.0,0.0,100.0
56568,0.0,0.0,100.0,0.0,0.0,0.0,0.0
64773,0.0,0.0,0.0,0.0,0.0,100.0,0.0
179463,100.0,0.0,0.0,0.0,0.0,0.0,0.0
40198,20.700152207001523,0.0,0.228310502283105,0.076103500761035,14.535768645357686,0.076103500761035,64.38356164383562
113929,0.0,0.0,0.0,0.0,0.0,0.0,100.0
130320,0.0,0.0,0.0,0.0,0.0,100.0,0.0
122132,0.0,0.0,0.0,0.0,0.0,0.0,100.0
40214,0.0,0.0,0.0,0.0,0.0,0.0,100.0
