PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1.5070868593307414,0.5906890480420056,0.0325977439150251,0.745626997890649,-1.1188577955912133,0.447503997692786,-0.362139525543275,0.6999644426331193
-2.1029098371737818,-1.4297774677802964,-1.6022818619855927,-0.4136906898376095,0.5014886954211435,-0.31181998892068635,-0.13663702875152103,-1.1896308767809016
-0.3729314480709787,0.7105667300460896,-0.678276805061918,1.2568093025645786,-1.4933459445460524,-0.3430707839072004,0.20690972246116243,-0.5532290497202349
0.1428260721256387,0.7818515185292748,0.8317655074479374,-0.48714474857806783,-1.7672808249277914,-0.257661548113352,0.38439677340785267,0.3874759109520059
-1.411182231472328,1.1027347472881757,1.2282885206032175,-0.5964449981259031,1.6419011522474773,-0.14228085286158706,-0.4910320962070473,-0.3195263763844149
1.7023624932396064,0.17743187346260011,1.088904623324372,0.26034309341366235,0.4374707014617967,-0.6429427316324677,0.12558391680275408,1.4945726250741378
-2.8959847945994985,0.5945307359934333,-0.8532643482759147,-0.7564994061504339,-0.9632275289969077,0.9726094197469148,0.1447656533225383,0.616266280917503
-0.18676018835824498,2.0713724641748352,0.3339795760418895,-1.745142051139566,-0.7075580830574808,-1.0098486377428035,-1.0775693420224193,-0.619496155194323
0.46130209686761525,1.0180788734749122,1.4520644849715763,1.8538598906671793,-0.299860001905934,0.7018404494805285,-0.799673547516625,0.5123521976451645
1.6993958372382696,-0.4807233566657024,0.5505546688186616,0.38196836565296255,1.1871847483065199,0.06251062843872504,0.6894838042648463,0.6018180504956465
-0.0033398051189994053,-1.6821731715105237,0.18821714739534945,0.23885199515061273,-0.22824932958011018,2.4358268169070447,-0.17793189312575405,-1.1229294597789063
0.8555874158930002,1.0643013255093166,-1.2517457923228523,0.33415514037731564,2.007428083159467,0.0017884410665918117,-1.169389426687754,0.2896522576356359
0.9442814484502624,-0.08431102037225789,-1.68564167279244,-0.8862366466182946,-0.28023376658244953,1.1820242328113986,-0.15976771122891373,0.20361231051342166
0.07508333988328826,-1.4591901475536126,-0.681864067996642,-1.2137476360715371,0.35099168692872185,-0.5572340635198128,1.6278304286459253,0.04544351735672603
-1.9359613832821208,0.6161391702936856,0.16801119060769198,-0.20252504238898483,1.502555563338937,1.2388068702757198,-1.3202429501529083,-0.7654162796130153
1.5056405334561767,0.08094663709054108,2.148792989581777,0.5112567418382715,-0.5104787943609546,1.5451212503515086,0.3870524009690746,1.334555546510337
-0.012307175956432024,0.5978972378001041,-1.4292681414801833,-1.7222716739363455,-0.769800171738532,1.027996745565555,-0.7523981170212519,-0.30414118894077613
-1.7847254970814097,0.13799790392539887,1.660187786324583,-0.4739990740604749,-0.37381052341355847,0.7686845913465566,0.4601523884948215,1.094879517285542
0.2763723286253554,2.272889513131808,-0.9917351099205359,-1.0180836955628196,0.5873285766975819,0.6084272668912816,1.4359025459648607,-1.644249748835986
0.4725218850453946,-1.6930471082110834,2.190989044666682,-0.7891771540013963,0.7927444888542569,0.6909604230687632,0.22416482586997724,-0.8564000929419565
0.30952834974103877,0.23976280015336124,-1.2385165919883372,0.6339434033908479,-0.5416881793886567,1.6145467098295054,0.20431494765127858,-0.996848664626981
-0.06275986924539458,-0.39708693111371557,0.0881532855437411,1.4231415236336418,0.0480324544092604,-0.9910642296171556,0.22152508852758304,-1.6837951022968258
1.7442333184477647,0.41430634435139,-1.527275571400222,-1.9368492473741261,0.4096259340220335,-0.5747445928055904,-0.6673739545615233,-0.2985546041334583
1.7553612769190285,0.4473890587135018,-1.1190062798284477,-0.5312439062645388,0.42376028434941493,0.2606857766171473,-2.0007042561922312,0.06255581481064704
-1.0569643354453928,1.1864489443114568,1.8095314939289935,2.590953517262895,-0.29838098234123545,0.8340502407772856,-0.8705786959784646,-0.3803929602458329
1.4841922464743158,-0.7027586567491699,-1.408695915556752,-0.17942510454459176,-0.004928608497083045,-0.06517521802064843,-1.534140387513141,-0.4322241320926958
3.1843185586742155,-1.0729117712432519,0.7691478730735505,-0.723311870079987,0.29706871412908054,0.30376745524073395,0.5365372089679648,0.8411156663053294
0.38617871035470364,1.852426351014991,-1.4734884706037152,0.5700429983557517,-0.8462645320052897,-0.33042412607015875,-0.2930051387438747,0.9688081020172673
0.14465676472693184,1.521618894083463,0.08784181388386841,-0.37103959541232634,0.9914075591037482,0.487598768023779,0.7315089509731901,0.26597300554987174
0.00045787723321167115,-0.7264372658448759,0.9484881232453217,-0.5379958142782509,-0.7312011667689704,-2.034028271818822,-0.5968210875690366,-0.6747380367136421
-1.7821729887164128,1.482602726963073,-0.3450031540639459,0.4437580029970525,-0.5323597547975346,-0.012602226792282697,-0.2966176120574103,0.4476652636155268
0.9984040595778052,1.6046196502489025,0.8380605420647166,-0.7309909883494985,1.082336068189904,-0.7860238974711539,-0.26698917947094564,-0.5977333791446118
0.09190913839554492,-0.4075294382869277,0.8897740141817373,0.4820593805529392,-1.4993773351635373,2.0088782829604828,0.07067677278150462,0.002737781533948247
-2.2305670606959542,0.8238180974717974,-0.7267468803554514,-0.04469596793205743,-0.36783410647135556,-1.2439959124896873,0.9903261140240183,0.172769139724515
-0.14071573063159415,-1.9323612816705813,-1.718642645813118,-0.19848710370481404,-1.0422123053567667,-0.2517764476475401,-1.3038503624248308,0.2882442526068166
-2.393897688690654,-0.08751591369153859,-0.3500955847988158,-0.4439632872061981,-0.9009609336459209,0.35528813110145474,0.34761264175814466,0.5503082898561269
0.6105042526074772,-0.10313708657002833,1.0959602629880116,0.5591637694314252,1.743569004300939,-1.2456352274881062,1.2899734461237458,0.8148605051223785
-0.32787234174968644,-1.57508198808954,-0.44660683964646036,-1.8489374521190438,-0.1678658362439597,-0.580419649543296,-0.31141197289392225,-0.2556357253586749
-0.21552089638615962,0.3666006044032473,0.8950233595196457,-1.2118089828723513,0.8601005807992282,-1.4455060280053382,0.40505100995924326,-0.7439404944129829
-0.9526910648727962,-0.2759380072559641,-0.7773309144925008,0.9358298945962407,0.2313109265493388,-0.2286677911729883,0.6301711698738499,0.31809883915390735
-1.2400383314403582,0.5362832649185989,1.092427281620686,-1.402711643163256,-0.26578590767016913,1.2985569518899218,0.38660637121370917,0.6914298725342786
-0.7246479973023158,0.6547485822902123,-0.6388727694661288,1.4434869651083029,0.633186996660674,1.1510294832594339,-0.5001433675316543,-0.36064754153893613
-0.1420379960359668,-0.06322622920637204,0.21548106099925265,-0.783998360053482,-0.3101099356415438,1.6648923129462472,-1.3534963849206774,-0.35020029670031333
-1.634152002053505,0.3727092194538777,-0.35061057383163724,-1.5606812817185884,-0.7447354623582485,-0.731690031381297,1.283824184952775,1.174495094959945
0.28670895693583726,-0.8183762561057403,1.8759318429961487,-1.6547563726957943,1.3873205273238225,-0.2739539931493093,0.5563269725258587,-0.03677540464154568
0.12768351317757265,0.7841443588261048,-1.0751094190142911,1.1552987533775825,1.3403464144400854,0.32985573592764644,-0.9507863868970254,0.5591809537838954
-0.7373686416188523,0.8277349026938255,-1.592240962798594,-0.0342000887571075,0.04618017930953809,-1.0642134395386171,0.32675835534490644,0.08362569691122024
-1.232457445091173,-1.5131410458039145,-0.7264661528065978,1.1163899973593365,0.2603570651674908,-0.25526207882853447,0.24238281976208778,0.5113694457767667
0.4397227336825798,-1.1108662671150094,1.8020861175739302,-0.1737017461190563,0.3801760641665635,1.1918554011117832,0.985260093135735,-0.360881948781886
1.2505092441634662,0.8941471398582275,-1.3823346316232454,-0.6031672962416629,0.6633374497701091,1.553162627378228,0.7831949930631449,0.09649600885185455
-0.05149368238051422,2.30855263146546,-1.4108150895942129,-0.23012059718937236,1.1201023285355147,0.5483700904293061,0.8041797598068092,-0.31969535675941513
0.16564057328786508,0.4123534361443491,-0.7307493268522912,-1.2560316845889383,1.2227380190182118,0.2620392093143927,0.9705526786539064,1.230981731537819
0.08370989970935307,-0.6835235030233056,1.0830890529787855,0.7456585518244131,-0.37563502670007104,-0.43361257754245885,0.10635701126405268,0.21459137873701228
1.5698410981678623,0.02304982911040628,-0.4988767869928305,0.18282517168708212,-0.7687713596725121,0.6776234782057663,2.0418430305064947,0.8459189148066066
0.4551725614303324,0.9836302308331016,0.6816822850980124,-0.08951621172175328,1.7969981824840855,-0.2213339503567579,0.028783440086371608,0.6075569677701318
-0.6403202516414748,0.17382982707206393,1.3544401453521266,-1.8151697019798085,1.0173428317648678,0.08735526874841823,0.6724020186111955,0.15634369367218806
-0.9490398726029468,-1.4420293245304017,1.2387320795768026,0.8134888677078983,1.2770694229837667,0.647466109827508,0.10766248576180541,-0.8739309178022818
