Locality,Dissimilarity index
Fundeni,0.0031435047922670567
Oras Fundulea,0.0036739018340241807
Gaiseni,0.0030210467385055188
Ganeasa,0.0032355082666331893
Gaujani,0.0015246058760833043
Ghimpati,0.0031861108306278983
Garbovi,0.002205583747137141
Gogosari,0.001063318122165639
Gostinu,0.0011444622358568399
Gostinari,0.0018981288310421088
Gradinari,0.001979575215106686
Gradistea,0.0018308385075035158
Greaca,0.0014632975489897004
Gruiu,0.004384451271862485
Gurbanesti,0.0007226913701870922
Hotarele,0.0021026436338963837
Iepuresti,0.0012516635363848613
Ileana,0.0019684857754867797
Ion Roata,0.002179693318542154
Izvoarele,0.0021631149299669115
Jilavele,0.001913647693234256
Joita,0.0021558936082781968
Letca Noua,0.0019887871680698134
Luica,0.0011825646501352224
Mihai Bravu,0.0013695814007132568
Oras Mihailesti,0.003968261627447019
Manastirea,0.003414876769283602
Marsa,0.001528502059726454
Moara Vlasiei,0.003481361204419786
Movilita,0.001459102195414965
Nana,0.001667715855086589
Nicolae Balcescu,0.0009392649518365309
Niculesti,0.0029951292395112333
Nuci,0.001712026988920495
Ogrezeni,0.0027725083603593126
Oinacu,0.0018768648316335231
Peris,0.004248405426797942
Petrachioaia,0.0019633823906983687
Plataresti,0.004683447954952104
Prundu,0.0027710986070128485
Putineiu,0.0013715430942578208
Radovanu,0.0023488257870596424
Rasuceni,0.001383423302864531
Roata De Jos,0.0043844505744303625
Sarulesti,0.0023770992543552267
Schitu,0.0011031026280404915
Sinesti,0.0017397777527378621
Singureni,0.001746387836384527
Slobozia Moara,0.0012343757525204871
Snagov,0.004736632816948229
Sohatu,0.0016874583719005696
Spantov,0.003668010910381639
Stanesti,0.0016613309906102647
Stoenesti,0.0012571879981227523
Soldanu,0.002578117778751159
Stefanestii De Jos,0.023836573925302404
Tamadau Mare,0.0014106028079900722
Tartasesti,0.0030461555377114848
Tunari,0.0032640196271835494
Ulmeni,0.002967476095814171
Ulmi,0.00449680470929838
Valea Argovei,0.0013573849179047684
Valea Dragului,0.0017960728234956362
Valea Macrisului,0.0010325212967904319
Vasilati,0.002305015146561744
Varasti,0.004371955848559395
Vedea,0.0018241265379655806
Vidra,0.005497372707584961
Vanatorii Mici,0.0028337896445264875
Municipiul Baia Mare,0.0505216957659435
Grosi,0.0015888843274792029
Recea,0.0031424381229414535
Oras Tautii-Magheraus,0.0035974553067604424
Municipiul Sighetu Marmatiei,0.023115432779214806
Sarasau,0.0011926414341956633
Vadu Izei,0.0014562683956304298
Oras Baia Sprie,0.007999910872551601
Oras Borsa,0.014291330649065317
Oras Cavnic,0.002615658010972426
Oras Targu Lapus,0.00609214635907451
Oras Viseu De Sus,0.015376765913963988
Ardusat,0.0015498384998509484
Arinis,0.0005742270866733825
Asuaju De Sus,0.0008157369627709647
Baita De Sub Codru,0.0010390216321508698
Baiut,0.0015540755961727935
Basesti,0.0007641589115107561
Bicaz,0.0006396736943595101
Bistra,0.039837268941356585
Barsana,0.0025480924510121925
Bocicoiu Mare,0.021991129919953365
Bogdan Voda,0.0018353805079412834
Boiu Mare,0.0006520430751896665
Botiza,0.0015620760934083066
Budesti,0.0017649386002381513
Calinesti,0.0018395036348846684
Cernesti,0.0020115891609066953
Cicarlau,0.002030268104122089
Campulung La Tisa,0.0023712701045610286
Copalnic-Manastur,0.003167575587320393
Coroieni,0.001483680476748358
Cupseni,0.00205449525407548
Desesti,0.001340016256600263
Oras Dragomiresti,0.0018368881505049486
Dumbravita,0.002470974935915148
Farcasa,0.002226801742495806
Giulesti,0.0017778969992030766
Ieud,0.0024243986427106294
Lapus,0.002075614731807193
Leordina,0.0013791070199756456
Miresu Mare,0.002631499834679716
Moisei,0.0052118621125464
Oarta De Jos,0.0006969402407049348
Ocna Sugatag,0.002243037945914068
Petrova,0.0014892551921671894
Poienile De Sub Munte,0.10005862590686725
Remetea Chioarului,0.0016186196389332032
Remeti,0.023342401415156477
Repedea,0.04800236651140862
Rona De Jos,0.0010581913167426688
Rona De Sus,0.03449044104508184
Rozavlea,0.0017553208379149745
Ruscova,0.053545330242234734
Satulung,0.003935592514300743
Sacalaseni,0.0012375996112788425
Sacel,0.0019320672494395515
Oras Salistea De Sus,0.002824341956219015
Salsig,0.0009349352186543853
Sapanta,0.0015954006940166585
Oras Seini,0.004919837562550452
Stramtura,0.002051958223840026
Suciu De Sus,0.0020741488803639524
Sisesti,0.0030426429531335256
Oras Somcuta Mare,0.004529322513785689
Oras Ulmeni,0.005792921098226953
Valea Chioarului,0.0011535914321998894
Vima Mica,0.0008299265518900091
Viseu De Jos,0.002733567294415443
Municipiul Drobeta-Turnu Severin,0.037296538814359785
Simian,0.005098863262548252
Oras Baia De Arama,0.0030293796353830626
Obarsia-Closani,0.0005471978472007228
Municipiul Orsova,0.0350024959884421
Oras Strehaia,0.005884058660050276
Oras Vanju Mare,0.0028240819233103865
Bala,0.002171814991760635
Balta,0.0006426187850333566
Balacita,0.0015504124607272148
Bacles,0.001169790015651922
Balvanesti,0.0005719366088610352
Breznita-Motru,0.0008717468394586326
Breznita-Ocol,0.0021129560340619816
Brosteni,0.0015841101034886438
Burila Mare,0.0012471087501578972
Butoiesti,0.0018123720646918062
Cazanesti,0.0013282358939048762
Ciresu,0.0003283893092094913
Corcova,0.0029158782328321535
Corlatel,0.0008525393647106968
Cujmir,0.0017727787664197359
Devesel,0.0018389545176166003
Darvari,0.0013334648304864495
Dumbrava,0.0008917734560407902
Floresti,0.0014884488265621385
Garla Mare,0.002628846012096761
Godeanu,0.0003587120440745319
Gogosu,0.0021469166413548473
Greci,0.0007303824871139896
Grozesti,0.0011289415063967744
Gruia,0.00246861003537471
Hinova,0.0016398264871978602
Husnicioara,0.0007845721555127694
Eselnita,0.011676612755625038
Ilovat,0.0007456969586179924
Ilovita,0.0007527651762352246
Isverna,0.0012334273723581728
Izvoru Barzii,0.0015402824224218406
Jiana,0.003012360482525601
Livezile,0.0009465521425743395
Malovat,0.0015407885309386116
Obarsia De Camp,0.0009860163576038857
Oprisor,0.0013146884768051813
Padina,0.0008417069145853958
Patulele,0.0020695503137388408
Dubova,0.05701124185538517
Podeni,0.0004924191606671736
Ponoarele,0.0013845753768866708
Poroina Mare,0.0005960863523865784
Pristol,0.000831693606294317
Prunisor,0.0011167783835226808
Punghina,0.0020168264377695352
Rogova,0.0007634674528479758
Salcia,0.0016091975441898541
Stangaceaua,0.0007739698290869212
Svinita,0.024069225844851768
Sisesti,0.0016969612462704865
Sovarna,0.0007333275777878361
Tamna,0.0019949349473706046
Vanatori,0.0010985890157983154
Vanjulet,0.001246584899607669
Vladaia,0.0011181767450280562
Voloiac,0.0009565654508654186
Branistea,0.0010137002099380452
Vrata,0.0011224997497329904
Municipiul Targu Mures,0.08908912266403554
Cristesti,0.005093013042976699
Sancraiu De Mures,0.00474554299992497
Sangeorgiu De Mures,0.008797475475842951
Santana De Mures,0.004352436052181583
Municipiul Sighisoara,0.018588360823856665
Albesti,0.00355847342988983
Oras Ludus,0.009300609394295046
Municipiul Reghin,0.020019658245015504
Oras Sovata,0.010976673156149678
Municipiul Tarnaveni,0.012583290164225344
Acatari,0.005256851049062531
Adamus,0.004208571127765559
Alunis,0.003516880192916332
Apold,0.0024513769855198336
Atintis,0.0011168426551291352
Bahnea,0.003686418667819911
Band,0.005942283501577215
Batos,0.0033452394346686213
Bagaciu,0.002420654966407564
Bala,0.0004065696352061366
Balauseri,0.005154091723787431
Beica De Jos,0.0018862743337026624
Bichis,0.0007465122553189133
Bogata,0.0014954301929917715
Breaza,0.0020120304690049787
Brancovenesti,0.0031991528948703968
Ceuasu De Campie,0.004885642955109184
Chetani,0.0014429430262558544
Chiheru De Jos,0.000911339463329941
Coroisanmartin,0.0010493142042315782
Cozma,0.00032454899225790976
Craciunesti,0.0048718122749639
Craiesti,0.0005224668542325459
Cucerdea,0.0008666377158526241
Cuci,0.0011177390501770595
Danes,0.004628430832195423
Deda,0.0023121026676380016
Eremitu,0.004198998961653643
Ernei,0.006449358594639099
Faragau,0.0015682260056413225
Fantanele,0.005139822128450466
Galesti,0.0031040956551917393
Ganesti,0.003453798478942913
Gheorghe Doja,0.002920818804679387
Ghindari,0.0035875182282561506
Glodeni,0.003862953673638561
Gornesti,0.005603188551325172
Grebenisu De Campie,0.0010057154501488036
Gurghiu,0.004155615871522598
Hodac,0.002949590873629165
Hodosa,0.0014378987441682589
Ibanesti,0.002511821363817818
Iclanzel,0.0011492925065764185
Ideciu De Jos,0.001695431967211875
Oras Iernut,0.0049107562299811865
Livezeni,0.0029742189321000046
Lunca,0.0016271971829792916
Lunca Bradului,0.0011351330187126948
Magherani,0.0014422261229398274
Mica,0.004819130004273396
Oras Miercurea Nirajului,0.005746622256214774
Mihesu De Campie,0.0014183361624638409
Nades,0.00215108464664928
Neaua,0.0015331230201932895
Ogra,0.002041399221647538
Papiu Ilarian,0.000835305781360454
Panet,0.006403258488154042
Pasareni,0.002092111161806736
Petelea,0.003139820024493368
Pogaceaua,0.0013386766057002742
Rastolita,0.0020429528096033473
Raciu,0.001186269264031355
Rusii-Munti,0.0012092967944208133
Saschiz,0.0018146801551914835
Oras Sarmasu,0.004647243545182238
Oras Sangeorgiu De Padure,0.004934281368175767
Sanger,0.0014457416435202002
Sanpaul,0.0041815548839783095
Sanpetru De Campie,0.0018355009511178066
Solovastru,0.00155129364001823
Stanceni,0.0008256323035176218
Suplac,0.0019757316442479216
Suseni,0.0016393808138964008
Saulia,0.0012938332716097589
Sincai,0.0012258756487691087
Taureni,0.0006106027258433499
Oras Ungheni,0.004242651127250291
Valea Larga,0.0017053145273436263
Vargata,0.0022000176643332857
Vatava,0.0011111764009673504
Vetca,0.0010042810919576857
Viisoara,0.0016541024176692678
Vanatori,0.0031976570413177734
Voivodeni,0.0015961640405722532
Zagar,0.0012295708312337322
Zau De Campie,0.0034752411277598574
Chibed,0.001987868737329176
Corunca,0.002462225089654921
Sarateni,0.0018596795715189432
Madaras,0.0013850278325601294
Bereni,0.0013705775381024283
Municipiul Piatra-Neamt,0.03571451074153789
Dumbrava Rosie,0.003630939102797453
Savinesti,0.003180564448166332
Municipiul Roman,0.02437052678450431
Cordun,0.003647789308626561
Horia,0.00317043385843153
Oras Bicaz,0.003427510842921195
Oras Targu Neamt,0.009505398883870827
Agapia,0.002245337129740748
Bahna,0.0019816894663815406
Baltatesti,0.0023772771919290813
Bicaz-Chei,0.00225516554604906
Bicazu Ardelean,0.0023472450357479805
Bira,0.0009589215234044958
Bargauani,0.001998538531272392
Bodesti,0.002431658370941544
Borca,0.0033231297336871746
Borlesti,0.003936408194663541
Botesti,0.0031809566855192186
Bozieni,0.0015762125286427706
Brusturi,0.00222589953129336
Ceahlau,0.001237833309293362
Candesti,0.0018442157799628239
Costisa,0.0016557299768366325
Cracaoani,0.0023601943439836154
Damuc,0.0016050744172464687
Dobreni,0.0010608216607195927
Doljesti,0.004093286918885994
Dragomiresti,0.0011958924454137762
Dulcesti,0.0012952508783577925
Farcasa,0.0016263195088182312
Faurei,0.0011073540933663713
Gheraesti,0.002760138979529157
Girov,0.0025549884918111706
Garcina,0.0024827114380527944
Grinties,0.0012819437297272869
Grumazesti,0.00298337685260674
Hangu,0.0020880692877573324
Icusesti,0.0020911718079070526
Ion Creanga,0.002867929298191948
Margineni,0.001851873015714825
Moldoveni,0.0012799364068537898
Oniceni,0.0019260893006957625
Pastraveni,0.0020482457107002415
Petricani,0.002942145583172885
Piatra Soimului,0.0033863834950070325
Pipirig,0.004801675834639712
Pangarati,0.0026464584795186726
Podoleni,0.002384934427681083
Poienari,0.000837889995784976
Poiana Teiului,0.002543969324068807
Raucesti,0.004484784078133803
Razboieni,0.0012686557950929167
Rediu,0.0023967147903764703
Romani,0.002264774728188137
Oras Roznov,0.004468890011854314
Sagna,0.0022090476614922724
Sabaoani,0.005582713881343865
Secuieni,0.001686947937979408
Stanita,0.0011161893653879114
Stefan Cel Mare,0.001724645098604646
Tarcau,0.001770588513116655
Tasca,0.0012999630234359475
Tazlau,0.0012952508783577925
Tamaseni,0.0044616423753072905
Timisesti,0.0020179761297197804
Trifesti,0.002599926046871895
Tupilati,0.0012487184457110143
Tibucani,0.002162113395920017
Urecheni,0.0018521665086932762
Valea Ursului,0.0021605185183339627
Alexandru Cel Bun,0.0026333108047890026
Vanatori-Neamt,0.0040213157365960326
Zanesti,0.0027801655961113155
Dochia,0.0012410612099590123
Ruginoasa,0.0010113441373989676
Ghindaoani,0.0010619996969891314
Valeni,0.0009935846478436312
Draganesti,0.0008040097539601577
Pancesti,0.0007727917928173826
Gadinti,0.0011055870389620628
Negresti,0.0009069518640422151
Boghicea,0.0012707823014685366
Municipiul Slatina,0.03132047604310072
Slatioara,0.0015110252879131207
Oras Bals,0.00921900936352465
Municipiul Caracal,0.015431026950283205
Draghiceni,0.0010343158446549723
Oras Corabia,0.008261227744575488
Garcov,0.0013235237488267212
Oras Draganesti-Olt,0.005725274803636749
Babiciu,0.001154422390263339
Baldovinesti,0.0006302494042032006
Barasti,0.0010301927177115869
Barza,0.0013654015156843156
Bobicesti,0.0018710278041704099
Brastavatu,0.0027018836634759625
Brebeni,0.0016597161584661476
Brancoveni,0.0015455835856347652
Bucinisu,0.001205154501889244
Cezieni,0.0010519863886980525
Cilieni,0.0018512839975800555
Carlogani,0.001322934730691952
Colonesti,0.0011898166322340798
Corbu,0.0014805280729957863
Coteana,0.0013692545478004106
Crampoia,0.0020433039095148625
Curtisoara,0.002331297664101397
Cungrea,0.001246362373171937
Daneasa,0.0020993649079092433
Deveselu,0.0017708947212596202
Dobretu,0.0006761928187152096
Dobrosloveni,0.002099630677332143
Dobroteasa,0.0010378499534635884
Dobrun,0.0008811711296149423
Fagetelu,0.0007032876529145993
Falcoiu,0.0021769090437427346
Farcasele,0.0026306422249022894
Ganeasa,0.0021308613536394324
Giuvarasti,0.001380658507899348
Gostavatu,0.0015638708713681664
Gradinari,0.0016195271331541114
Grojdibodu,0.0016288116448598868
Ianca,0.0019531650621483817
Iancu Jianu,0.0021572056758724476
Icoana,0.0010673008602020556
Izbiceni,0.002571897840901228
Izvoarele,0.001963786461321001
Leleasca,0.0009259365078574125
Maruntei,0.00233035564152134
Mihaesti,0.0009553874145958798
Milcov,0.0008588118386448686
Morunglav,0.0014403789956182762
Movileni,0.001907546928526109
Nicolae Titulescu,0.0007180131062838332
Obarsia,0.0016123595758064113
Oboga,0.0009972077021645034
Oporelu,0.0007150680156099865
Optasi-Magura,0.0007144789974752172
Orlea,0.0013177335176659305
Osica De Sus,0.0028473052737148967
Perieti,0.0012557866633282468
Oras Piatra-Olt,0.003326504300979866
Parscoveni,0.0017682324405775777
Plesoiu,0.001752917969073575
Poboru,0.0011544755441479186
Oras Potcoava,0.0031446048056075356
Priseaca,0.0008511312047417057
Radomiresti,0.0018905419546535393
Redea,0.0017001593912027192
Rotunda,0.0016254837940073337
Rusanesti,0.0024062666836505526
Scarisoara,0.001608568435216728
Schitu,0.0014613539923627485
Oras Scornicesti,0.006387302724917903
Seaca,0.001174808368873042
Samburesti,0.0006711213116095095
Spineni,0.0011576205351955715
Sprancenata,0.0014785291108757052
Stoenesti,0.0013941422229210975
Stoicanesti,0.0014751544637208289
Strejesti,0.001847307617125896
Studina,0.0017181658991221834
Serbanesti,0.001676139353597497
Stefan Cel Mare,0.0009988918469508129
Tatulesti,0.0006214141321816604
Teslui,0.0015240195707555229
Tia Mare,0.0025793104121549673
Topana,0.0014783600145903898
Traian,0.0018356101640485073
Tufeni,0.0017311242980871087
Urzica,0.0013005520415707169
Valea Mare,0.001972007284878744
Vadastra,0.0008202960037776368
Vadastrita,0.0019602523525123843
Valeni,0.0015105891444116355
Verguleasa,0.0016964594631581065
Visina,0.0016993173188095641
Vitomiresti,0.0012911277514144072
Valcele,0.0014366152307024357
Vladila,0.0010781328427351279
Voineasa,0.0011969784424559575
Vulpeni,0.001264032917215017
Vulturesti,0.0014419163939153599
Balteni,0.0009771810855823454
Calui,0.0008570213860893988
Gavanesti,0.001172146088190999
Ghimpeteni,0.0008722827037088222
Gradinile,0.0008514374128846709
Gura Padinii,0.0009539265683345372
Ipotesti,0.0008117170095732247
Osica De Jos,0.0008455876702570433
Sarbii - Magura,0.0011686119793823833
Visina Noua,0.0009890847966157969
Soparlita,0.0007315839215346895
Municipiul Ploiesti,0.08151677231423266
Barcanesti,0.005495355958402334
Berceni,0.003534808389299715
Blejoi,0.00457800091520167
Brazi,0.005626136592408897
Bucov,0.005622907473638757
Paulesti,0.003996063633089451
Targsoru Vechi,0.005207456175611211
Oras Azuga,0.0023963455443015945
Oras Baicoi,0.010091053646321312
Oras Boldesti-Scaeni,0.005825335071663674
Oras Breaza,0.009039714308870775
Oras Busteni,0.004860917686003702
Municipiul Campina,0.01894260683372383
Poiana Campina,0.0030402690991999087
Oras Comarnic,0.006862425557112737
Oras Mizil,0.008644823315808957
Oras Plopeni,0.004467138665015192
Dumbravesti,0.002022740595032535
Oras Sinaia,0.0054112697133930085
Oras Slanic,0.0034425515858861866
Oras Urlati,0.00575640700011646
Oras Valenii De Munte,0.00636599700064378
Gura Vitioarei,0.003431619653166212
Adunati,0.0012239796840507013
Albesti-Paleologu,0.0032503785698798967
Alunis,0.0020189224777042284
Apostolache,0.0011848855140353482
Aricestii Rahtivani,0.0043531037123452935
Aricestii Zeletin,0.000709177834262293
Baba Ana,0.002235323821449669
Balta Doamnei,0.0015155436607615284
Baltesti,0.0019956814940833606
Banesti,0.0029263496262992243
Bertea,0.001880734904318523
Boldesti-Gradistea,0.0010364656592379872
Brebu,0.004103100326803268
Calugareni,0.0007392177591355296
Carbunesti,0.0009618666140783426
Ceptura,0.0027289210183863814
Cerasu,0.002688867785222067
Chiojdeanca,0.0010107551192641982
Ciorani,0.0036950347076046297
Cocorastii Mislii,0.0018539462782620985
Colceag,0.0029068512913890477
Cornu,0.00255973092499645
Cosminele,0.0006184690415078135
Drajna,0.002890985140061902
Draganesti,0.002673536889312716
Dumbrava,0.002810532043083507
Filipestii De Padure,0.005585967807157219
Filipestii De Targ,0.004861913326546647
Fantanele,0.0011219498408152836
Floresti,0.003698082112076047
Fulga,0.0018819894517048902
Gherghita,0.001137983036374377
Gorgota,0.002913807134342778
Gornet,0.0017010843732138724
Gornet-Cricov,0.00132470178509626
Gura Vadului,0.0013096275820614462
Iordacheanu,0.002934511745572045
Izvoarele,0.0036717307620181753
Jugureni,0.0003518734825645238
Lapos,0.0007062327435884463
Lipanesti,0.0029876871647594168
Magurele,0.0027019729306762175
Magureni,0.0033420888966812713
Maneciu,0.0059100059610992664
Manesti,0.0022563456144964644
Pacureti,0.0012301101338675843
Plopu,0.0013706451996082687
Podenii Noi,0.002708804167449104
Poienarii Burchii,0.0029466217145615588
Posesti,0.0022168027446286286
Predeal-Sarari,0.0013517966192956499
Provita De Jos,0.0013148145071515311
Provita De Sus,0.0011833374327516165
Puchenii Mari,0.005034927016008372
Rafov,0.0029600798644609985
Salcia,0.0006820830000629032
Salciile,0.0011203124923312969
Scorteni,0.0032531471583311005
Secaria,0.0007244923057662959
Sangeru,0.003472107884682058
Starchiojd,0.00212918789183977
Surani,0.0009577434871349573
Sirna,0.0027808652474196342
Soimari,0.0017358364431652638
Sotrile,0.002123688724703158
Stefesti,0.0012342992004847463
Talea,0.0006284823497988925
Tataru,0.0005642793731090339
Teisani,0.002058618381018866
Telega,0.003187583285566802
Tinosu,0.0014077001882141578
Tomsani,0.0025744154072719115
Valea Calugareasca,0.006022423341794983
Valea Doftanei,0.0035672703263858055
Varbilau,0.0038838507847819433
Valcanesti,0.001943396357633228
Cocorastii Colt,0.0015438740105194273
Olari,0.0012440063006328593
Vadu Sapat,0.0009494972332481862
Batrani,0.0012481294275762448
Municipiul Satu Mare,0.06841372550082835
Municipiul Carei,0.021986119590057262
Capleni,0.004204438510147781
Oras Negresti-Oas,0.004991137182623836
Oras Tasnad,0.007066886560104697
Acas,0.002789205253652568
Andrid,0.001956575390332414
Apa,0.001700221294969561
Oras Ardud,0.007915430347655007
Batarci,0.001972675865784495
Beltiug,0.007763835186074391
Berveni,0.003015310743649761
Bixad,0.00346565709024366
Barsau,0.0014177666503898164
Bogdand,0.0025122964498063404
Botiz,0.0021160057092339166
Calinesti-Oas,0.0026941200493301185
Camarzana,0.001338249202195955
Cauas,0.0019998656750539437
Cehal,0.001099865203020418
Certeze,0.010068967975946879
Craidorolt,0.0022540470934896504
Crucisor,0.0015474656661989784
Culciu,0.003040336442236511
Doba,0.0027271357282329157
Dorolt,0.004128462082956959
Foieni,0.007194729550090877
Gherta Mica,0.0018677686231366362
Halmeu,0.0034554189595711873
Hodod,0.003011345173530006
Homoroade,0.00106637144063141
Lazuri,0.00536421256059834
Oras Livada,0.00558070286518937
Mediesu Aurit,0.003802521449972041
Micula,0.008384008184027182
Moftin,0.012172307511804087
Odoreu,0.003079866564350047
Orasu Nou,0.0034172706822812164
Paulesti,0.004103606242287886
Petresti,0.0095896482495942
Pir,0.0014398159058755771
Piscolt,0.0023080807678968595
Pomi,0.0011886781274393443
Sanislau,0.004413493549376949
Santau,0.0018628006076574864
Sacaseni,0.0012450581781660785
Sauca,0.0011649507998878067
Socond,0.0024581604407201375
Supur,0.002956560012768633
Tarna Mare,0.0018905435907886025
Terebesti,0.0016400144814816013
Tiream,0.005137635908837381
Tarsolt,0.001752917969073575
Turt,0.0029784108480527035
Turulung,0.004344851110035992
Urziceni,0.006192587050692533
Valea Vinului,0.0012090005041046166
Vama,0.0021820376951357735
Vetis,0.0039820984217202055
Viile Satu Mare,0.0030114954403635923
Municipiul Zalau,0.03175190319304662
Oras Cehu Silvaniei,0.005741735238364861
Oras Jibou,0.00531057332631093
Oras Simleu Silvaniei,0.009177338863478936
Agrij,0.0010475328283167551
Almasu,0.0016611156476326618
Babeni,0.0009512571677528849
Balan,0.0020261961909601714
Banisor,0.0011428206111430733
Benesat,0.0010179590569716441
Bobota,0.002362737787646213
Bocsa,0.00252649824860864
Buciumi,0.0016396072642771641
Camar,0.0019024052173744173
Carastelec,0.00116421145120774
Chiesd,0.001367503596272437
Cizer,0.0013014977475806159
Coseiu,0.0009791247137015569
Crasna,0.0060941414391923274
Creaca,0.001519338571070594
Cristolt,0.000707410779857985
Criseni,0.0017408093613940012
Cuzaplac,0.0011648176125313293
Dobrin,0.0016600935306518804
Dragu,0.0010845276333272223
Fildu De Jos,0.0011627113390921225
Galgau,0.0013053473016570428
Garbou,0.0011445289818064633
Halmasd,0.002489586747647629
Hereclean,0.003069615928808421
Hida,0.00148258049728083
Horoatu Crasnei,0.0014393345652847502
Ileanda,0.0012400674439158358
Ip,0.006378044614471864
Letca,0.0010031567032863637
Lozna,0.0006019814587565784
Marca,0.0031733336386923247
Maeriste,0.0015320752616172252
Mesesenii De Jos,0.0021363790066251734
Mirsid,0.0014348945623935262
Napradea,0.0017195609380346124
Nusfalau,0.00414195746083883
Pericei,0.003305543162945828
Plopis,0.029972203480547976
Poiana Blenchii,0.0006979557955481322
Romanasi,0.0017271638092978784
Rus,0.0005975939949502442
Salatig,0.0024785598409192556
Sag,0.005758706236098751
Sanmihaiu Almasului,0.0010900657695600232
Somes-Odorhei,0.0014222590347032172
Surduc,0.0019200891897840223
Samsud,0.0019137675689485224
Sarmasag,0.006228944293464108
Valcau De Jos,0.0017684858724038564
Varsolt,0.002035109613780652
Zalha,0.0005289754797837614
Zimbor,0.0005724208336290799
Municipiul Sibiu,0.08068406076388267
Cristian,0.0024806877417040455
Poplaca,0.0009788588727863983
Rasinari,0.002876188620564516
Selimbar,0.004439067490543768
Municipiul Medias,0.026426270476015562
Tarnava,0.0024774227233678196
Oras Agnita,0.00531196715853074
Oras Cisnadie,0.010181259524493523
Oras Copsa Mica,0.003214169781456166
Oras Dumbraveni,0.009556132640789401
Oras Ocna Sibiului,0.0018256933068345562
Altina,0.001819161790730204
Apoldu De Jos,0.0007501730900066663
Arpasu De Jos,0.0012628673938908856
Atel,0.001852262141861872
Oras Avrig,0.006886027964484812
Axente Sever,0.0020732444346948267
Bazna,0.0031481184453429943
Biertan,0.0011481597048769727
Barghis,0.0031170907657975177
Blajel,0.0016180255844771973
Brateiu,0.0032141538693752814
Bradeni,0.0012648757729764317
Bruiu,0.0006031212689731679
Chirpar,0.0012679817662528535
Carta,0.001101225169160775
Cartisoara,0.0007044734578762741
Darlos,0.0021701700695566572
Gura Raului,0.002051084493604928
Hoghilag,0.0027552116795098876
Iacobeni,0.002642584380953026
Jina,0.0018898997227382102
Laslea,0.006561426297491502
Loamnes,0.0016257519266545653
Ludos,0.0006582497712545793
Marpod,0.0010509756279614975
Oras Miercurea Sibiului,0.0032237989303863235
Merghindeal,0.000932939003605326
Micasasa,0.0011284423715267
Mihaileni,0.0010093692668859738
Mosna,0.002548719015887915
Nocrich,0.0015015776691732086
Orlat,0.0017220695169160654
Pauca,0.0014057026696851634
Poiana Sibiului,0.001407793780818804
Porumbacu De Jos,0.0016435698847013542
Racovita,0.0015879928913381579
Rau Sadului,0.00032572702852744857
Rosia,0.002806075657169619
Sadu,0.0012871783625459448
Oras Saliste,0.002833697578387752
Slimnic,0.0022589058426960213
Seica Mare,0.0025122659507727154
Seica Mica,0.0010135501320285433
Sura Mare,0.002624731984519763
Sura Mica,0.001896641955337787
Oras Talmaciu,0.0037101870142204735
Tilisca,0.0008935873067474212
Turnu Rosu,0.001324989452866161
Valea Viilor,0.00111885984340565
Vurpar,0.0018321687549431405
Alma,0.0011870281961475083
Boita,0.0009188682902401802
Municipiul Suceava,0.062021685710638035
Ipotesti,0.003041616813548727
Mitocu Dragomirnei,0.009021170852538727
Oras Salcea,0.004707597563278163
Scheia,0.007028907011180015
Municipiul Campulung Moldovenesc,0.008215174654871699
Municipiul Falticeni,0.016666261347447617
Oras Gura Humorului,0.013122689898138081
Municipiul Radauti,0.02220986384168215
Oras Siret,0.017040577108017926
Oras Solca,0.0012362861710137848
Municipiul Vatra Dornei,0.007013532639609751
Adancata,0.0022657869452216792
Arbore,0.003840165531537482
Baia,0.003556264792572375
Oras Milisauti,0.0030619001027698276
Balcauti,0.023736641478868375
Bilca,0.002026745532692227
Bogdanesti,0.0022594735649752126
Boroaia,0.002661772951022676
Bosanci,0.0035554740374449337
Botosana,0.0012498964819805528
Breaza,0.0008421149750237883
Brodina,0.004113489751727426
Oras Brosteni,0.0031281668325636074
Bunesti,0.0013429613472741096
Cacica,0.15823164477403834
Calafindesti,0.0014374698687492893
Oras Cajvana,0.004367562446639201
Ilisesti,0.0015780263793494017
Carlibaba,0.0026949403555647142
Cornu Luncii,0.003461881286835772
Crucea,0.0010468092440657911
Darmanesti,0.00646682698797981
Oras Dolhasca,0.006023467236068009
Dolhesti,0.001914611963146936
Dorna-Arini,0.0016480727410846312
Dorna Candrenilor,0.0020758445246309414
Dornesti,0.0021422265080569855
Dragoiesti,0.0013430612974610124
Draguseni,0.0013718700321801306
Dumbraveni,0.004185939268267424
Fantanele,0.0027955268639176397
Forasti,0.013319719974175253
Oras Frasin,0.0035360487648992455
Fratautii Noi,0.0031989574899323196
Fratautii Vechi,0.00304552683996588
Frumosu,0.0018724886504317521
Fundu Moldovei,0.0020413949663994255
Galanesti,0.0014896268628316767
Gramesti,0.0017101352117160184
Granicesti,0.0025451473603383457
Horodniceni,0.001870721596027444
Horodnic De Jos,0.001163310816169459
Iacobeni,0.0010434698090436645
Izvoarele Sucevei,0.0125705291599186
Oras Liteni,0.005486031997623694
Marginea,0.004905596080617502
Malini,0.0035701559055928153
Manastirea Humorului,0.13177288373428706
Moara,0.03175903415546295
Moldova-Sulita,0.0016234983192191098
Moldovita,0.003071437740914593
Musenita,0.025405412587885846
Ostra,0.001737603497569572
Panaci,0.0012516635363848613
