Locality,Shannon-Weaver entropy
Sovarna,0.0
Tamna,0.6981976676733859
Vanatori,0.09735690729455607
Vanjulet,0.7174613244119745
Vladaia,0.6668112861399762
Voloiac,0.0
Branistea,0.0
Vrata,0.789021228225766
Municipiul Targu Mures,1.1816747831672096
Cristesti,1.3904879282209899
Sancraiu De Mures,1.1600725353572992
Sangeorgiu De Mures,1.3462671951621266
Santana De Mures,1.3213312279810236
Municipiul Sighisoara,1.0964269428243616
Albesti,1.309272133460278
Oras Ludus,1.1311127143541062
Municipiul Reghin,1.2213911733087022
Oras Sovata,0.5606367669376431
Municipiul Tarnaveni,1.1432605747492026
Acatari,0.6273424602710369
Adamus,1.4804600327458324
Alunis,1.2120857189577556
Apold,1.0544266675408245
Atintis,1.2318774932059253
Bahnea,1.6230276698594142
Band,1.5685771150350996
Batos,1.235959008598638
Bagaciu,1.6224603781424671
Bala,0.5204046274433343
Balauseri,1.2486460800693058
Beica De Jos,1.3458242558562907
Bichis,1.2746620427231314
Bogata,1.3053366660655752
Breaza,1.3867341204469834
Brancovenesti,1.3174507105447653
Ceuasu De Campie,1.388198171761841
Chetani,0.7889177388416194
Chiheru De Jos,0.5074113921023731
Coroisanmartin,1.3685174438239833
Cozma,0.0
Craciunesti,1.0096599838232483
Craiesti,0.049939736013349535
Cucerdea,0.11536335505422324
Cuci,1.0323633261160639
Danes,1.0044327173502847
Deda,0.5099882402857272
Eremitu,0.5025149721899217
Ernei,1.0302462920213675
Faragau,1.4771361337016642
Fantanele,0.35650737007379385
Galesti,0.2892860809934631
Ganesti,1.2261108905291556
Gheorghe Doja,1.0137507270109698
Ghindari,0.44093021693274675
Glodeni,1.1806378575623675
Gornesti,1.1153551058911035
Grebenisu De Campie,0.6361655002372655
Gurghiu,1.2091684344318068
Hodac,0.031792656697530106
Hodosa,0.5230426204203427
Ibanesti,0.019658802404107206
Iclanzel,0.2968004581094911
Ideciu De Jos,1.001091321690524
Oras Iernut,1.0372625284409873
Livezeni,1.4610964941642761
Lunca,0.3701266771434962
Lunca Bradului,0.8623658195917918
Magherani,0.3992286145086128
Mica,1.4348309601678175
Oras Miercurea Nirajului,0.810846603444789
Mihesu De Campie,0.8786367770185285
Nades,1.4865224891392075
Neaua,0.42205723475811474
Ogra,1.528058287916599
Papiu Ilarian,1.0179247418374844
Panet,0.9545499789072301
Pasareni,0.8142531273226191
Petelea,1.2096218686620566
Pogaceaua,0.7146727094036457
Rastolita,0.5667608020402
Raciu,0.6680030887635429
Rusii-Munti,0.43339447795814895
Saschiz,0.8064997308099515
Oras Sarmasu,1.2039545734223527
Oras Sangeorgiu De Padure,0.9560719998379889
Sanger,0.8418858715103295
Sanpaul,1.5828417700008108
Sanpetru De Campie,0.902149504377803
Solovastru,0.585070703071051
Stanceni,0.6140419804242598
Suplac,1.4122460948563564
Suseni,1.339242837518978
Saulia,0.7541381895978474
Sincai,1.337896014038971
Taureni,0.6968658980747721
Oras Ungheni,1.0132720240032103
Valea Larga,0.20598070145138486
Vargata,0.6591669161683614
Vatava,0.38510540845998725
Vetca,0.6118809414096746
Viisoara,1.1540709401424976
Vanatori,1.539796623768984
Voivodeni,1.2833163891749961
Zagar,1.2997219242639932
Zau De Campie,0.8737875482355704
Chibed,0.17111735857320376
Corunca,1.0818887572579972
Sarateni,0.7177257828947368
Madaras,0.9331179587661427
Bereni,0.16732919232517435
Municipiul Piatra-Neamt,0.12822815894738895
Dumbrava Rosie,0.028982221448038213
Savinesti,0.19714545379562554
Municipiul Roman,0.2654927760098493
Cordun,0.0
Horia,0.19015464831065143
Oras Bicaz,0.2174792999430893
Oras Targu Neamt,0.1565818684392653
Agapia,0.0
Bahna,0.6395837905956576
Baltatesti,0.0
Bicaz-Chei,0.1841085662570143
Bicazu Ardelean,0.013884236299314104
Bira,0.0
Bargauani,0.0
Bodesti,0.20483512186076297
Borca,0.2197306757232402
Borlesti,0.0
Botesti,0.007481113336803031
Bozieni,0.0
Brusturi,0.0
Ceahlau,0.019883678374696033
Candesti,0.0
Costisa,0.0
Cracaoani,0.5512920103289729
Damuc,0.0
Dobreni,0.0
Doljesti,0.02588138696548488
Dragomiresti,0.23801073014722776
Dulcesti,0.0
Farcasa,0.10480657173152536
Faurei,0.0
Gheraesti,0.0
Girov,0.11243510105389613
Garcina,0.0
Grinties,0.015064474987275188
Grumazesti,0.0
Hangu,0.0
Icusesti,0.14902593338953687
Ion Creanga,0.0
Margineni,0.0
Moldoveni,0.0
Oniceni,0.0
Pastraveni,0.010011391734365738
Petricani,0.0
Piatra Soimului,0.12552421715977063
Pipirig,0.0
Pangarati,0.0
Podoleni,0.0
Poienari,0.02775517435876959
Poiana Teiului,0.0
Raucesti,0.0
Razboieni,0.1420422336930937
Rediu,0.0
Romani,0.0
Oras Roznov,0.294059290018933
Sagna,0.009370716915493259
Sabaoani,0.0
Secuieni,0.0
Stanita,0.0
Stefan Cel Mare,0.0
Tarcau,0.0
Tasca,0.0
Tazlau,0.0
Tamaseni,0.011146870931808528
Timisesti,0.0
Trifesti,0.0
Tupilati,0.0
Tibucani,0.12803535244403383
Urecheni,0.1150174422326585
Valea Ursului,0.0
Alexandru Cel Bun,0.027464491595233568
Vanatori-Neamt,0.2133318081611776
Zanesti,0.0
Dochia,0.0
Ruginoasa,0.0
Ghindaoani,0.0
Valeni,0.8052741736168278
Draganesti,0.0
Pancesti,0.0
Gadinti,0.0
Negresti,0.13117216693465664
Boghicea,0.309846532809684
Municipiul Slatina,0.2009067725745979
Slatioara,0.11361097091400799
Oras Bals,0.22990822163472888
Municipiul Caracal,0.2691651509060478
Draghiceni,0.0
Oras Corabia,0.3823526367398899
Garcov,0.0
Oras Draganesti-Olt,0.3839556723756908
Babiciu,0.033985135036795025
Baldovinesti,0.0
Barasti,0.0
Barza,0.18723560657478144
Bobicesti,0.013917604354558886
Brastavatu,0.11137412337290935
Brebeni,0.41381685030363374
Brancoveni,0.0
Bucinisu,0.03667741954461302
Cezieni,0.0
Cilieni,0.0
Carlogani,0.0
Colonesti,0.0
Corbu,0.5671140798926596
Coteana,0.09237214833441482
Crampoia,0.0
Curtisoara,0.0770011538159251
Cungrea,0.0
Daneasa,0.15844019881884483
Deveselu,0.014597479747238743
Dobretu,0.0
Dobrosloveni,0.10587097040592429
Dobroteasa,0.0
Dobrun,0.0
Fagetelu,0.0
Falcoiu,0.1608720888926015
Farcasele,0.09401737407826585
Ganeasa,0.01508730783740272
Giuvarasti,0.0
Gostavatu,0.19542445001306635
Gradinari,0.838852934835424
Grojdibodu,0.03434309011074426
Ianca,0.14160349296374347
Iancu Jianu,0.2059172644247823
Icoana,0.0
Izbiceni,0.18946922423572607
Izvoarele,0.0
Leleasca,0.0
Maruntei,0.04164669458623373
Mihaesti,0.0
Milcov,0.04868058079377262
Morunglav,0.013605880081129623
Movileni,0.013686078932484757
Nicolae Titulescu,0.0
Obarsia,0.12611991550729446
Oboga,0.0
Oporelu,0.0
Optasi-Magura,0.0
Orlea,0.03756584718686875
Osica De Sus,0.16488844035490569
Perieti,0.0
Oras Piatra-Olt,0.37832605650710627
Parscoveni,0.0
Plesoiu,0.0
Poboru,0.0
Oras Potcoava,0.3885047768186634
Priseaca,0.0
Radomiresti,0.016731970758141524
Redea,0.035894153247357605
Rotunda,0.019058528273906392
Rusanesti,0.08196046948509977
Scarisoara,0.2657916206146447
Schitu,0.0
Oras Scornicesti,0.003696638017416511
Seaca,0.020796162008195476
Samburesti,0.026245343520087984
Spineni,0.07411891999023332
Sprancenata,0.09663786351753346
Stoenesti,0.5122364045269843
Stoicanesti,0.04043723730348307
Strejesti,0.06620585748543513
Studina,0.0
Serbanesti,0.018561782718886026
Stefan Cel Mare,0.09798638394457815
Tatulesti,0.0
Teslui,0.012954844741221126
Tia Mare,0.0
Topana,0.04716451057192788
Traian,0.011017258790162748
Tufeni,0.0
Urzica,0.0
Valea Mare,0.17462940699770088
Vadastra,0.034135028353378706
Vadastrita,0.0
Valeni,0.1198747531594623
Verguleasa,0.1325771222951413
Visina,0.0
Vitomiresti,0.0
Valcele,0.0
Vladila,0.017481868576240414
Voineasa,0.11414564415067158
Vulpeni,0.0
Vulturesti,0.0
Balteni,0.0
Calui,0.0
Gavanesti,0.0
Ghimpeteni,0.042997614572135454
Gradinile,0.02737928806092755
Gura Padinii,0.02485290394458824
Ipotesti,0.3714193598053781
Osica De Jos,0.1861204427225454
Sarbii - Magura,0.0
Visina Noua,0.08036663349584229
Soparlita,0.05558544655388988
Municipiul Ploiesti,0.2144684471979626
Barcanesti,0.2193022340387138
Berceni,0.017570009206727324
Blejoi,0.14568593905591123
Brazi,0.023868438478606844
Bucov,0.30784482484899894
Paulesti,0.07418575156253852
Targsoru Vechi,0.009287122576106314
Oras Azuga,0.11351796454394884
Oras Baicoi,0.03563439657042333
Oras Boldesti-Scaeni,0.3058335779945557
Oras Breaza,0.014764681495503702
Oras Busteni,0.10209140293285987
Municipiul Campina,0.17742171541433566
Poiana Campina,0.05322103089091475
Oras Comarnic,0.0072912294022318665
Oras Mizil,0.6448699107612732
Oras Plopeni,0.10182402120662895
Dumbravesti,0.4287767617672042
Oras Sinaia,0.16576841632372036
Oras Slanic,0.02121969676531845
Oras Urlati,0.10861158837666894
Oras Valenii De Munte,0.08856726316870603
Gura Vitioarei,0.0
Adunati,0.0
Albesti-Paleologu,0.019061499351139648
Alunis,0.17848112126926663
Apostolache,0.1644403009610368
Aricestii Rahtivani,0.2304824109015126
Aricestii Zeletin,0.0
Baba Ana,0.0
Balta Doamnei,0.0
Baltesti,0.510727088039275
Banesti,0.02392038044098246
Bertea,0.0
Boldesti-Gradistea,0.028002952228104998
Brebu,0.0
Calugareni,0.0
Carbunesti,0.0
Ceptura,0.0
Cerasu,0.0
Chiojdeanca,0.0
Ciorani,0.048689988603129605
Cocorastii Mislii,0.014028785291696676
Colceag,0.03131664357086253
Cornu,0.008124064447985805
Cosminele,0.0
Drajna,0.007219609331768989
Draganesti,0.24419933961959972
Dumbrava,0.6677063950690076
Filipestii De Padure,0.29311154978369913
Filipestii De Targ,0.6482926210763129
Fantanele,0.030561648561091996
Floresti,0.19181351193231805
Fulga,0.22915404576531362
Gherghita,0.0
Gorgota,0.03980793304249864
Gornet,0.0
Gornet-Cricov,0.0
Gura Vadului,0.014788028131640624
Iordacheanu,0.017175723158534797
Izvoarele,0.12030433798178114
Jugureni,0.04522463667671496
Lapos,0.0
Lipanesti,0.09585012195505063
Magurele,0.04840840828562835
Magureni,0.0
Maneciu,0.028945050143430896
Manesti,0.03255002780660171
Pacureti,0.01561285575203094
Plopu,0.0
Podenii Noi,0.362051251733998
Poienarii Burchii,0.03736947889021895
Posesti,0.11668405375768519
Predeal-Sarari,0.0
Provita De Jos,0.4758061510385495
Provita De Sus,0.0
Puchenii Mari,0.0
Rafov,0.09775503704566432
Salcia,0.0
Salciile,0.0
Scorteni,0.0
Secaria,0.0
Sangeru,0.6627486761338646
Starchiojd,0.08108091859348736
Surani,0.0
Sirna,0.10020210456677539
Soimari,0.0
Sotrile,0.6453389057119019
Stefesti,0.019932582538611607
Talea,0.0
Tataru,0.0
Teisani,0.0
Telega,0.024270633172963112
Tinosu,0.028733667887946394
Tomsani,0.029111028631223928
Valea Calugareasca,0.04130644342386544
Valea Doftanei,0.017593823183530966
Varbilau,0.51440535451422
Valcanesti,0.3442034437622459
Cocorastii Colt,0.1709600174441231
Olari,0.0
Vadu Sapat,0.0
Batrani,0.0
Municipiul Satu Mare,1.1693598768270395
Municipiul Carei,1.2710124092760686
Capleni,0.6162713805006133
Oras Negresti-Oas,0.35186904421346715
Oras Tasnad,1.4474701237471492
Acas,1.559055299669089
Andrid,1.2944124057348043
Apa,1.1317542115789347
Oras Ardud,1.5448092828256348
Batarci,0.5896189848739839
Beltiug,1.9090955384606938
Berveni,1.2115719249910029
Bixad,0.0802939156487247
Barsau,0.0
Bogdand,1.20767168881275
Botiz,1.0827387473542764
Calinesti-Oas,0.059483278350625474
Camarzana,0.0
Cauas,1.4792460245383015
Cehal,0.91548934417562
Certeze,0.16674578367180823
Craidorolt,1.578546474727854
Crucisor,0.6509304369067899
Culciu,1.0831851896377136
Doba,1.4433652519904039
Dorolt,0.6860147529096643
Foieni,1.2531445853163852
Gherta Mica,0.15512625358203094
Halmeu,1.1662198185480037
Hodod,1.1403899577333445
Homoroade,0.5417814300393072
Lazuri,0.8287703858541362
Oras Livada,1.1597875072876402
Mediesu Aurit,1.0018699708569616
Micula,1.8234162649712453
Moftin,1.6809132703834004
Odoreu,1.186457078714426
Orasu Nou,0.9778273285101478
Paulesti,1.4111500628025808
Petresti,1.779571684993551
Pir,1.330668658268521
Piscolt,1.385400401513873
Pomi,0.38068898784706773
Sanislau,1.5831786316516026
Santau,1.3906902326858637
Sacaseni,1.4601139057437251
Sauca,1.5154286029607666
Socond,1.1352108241041765
Supur,1.3077891951542522
Tarna Mare,0.4637198114081889
Terebesti,1.2088383818295758
Tiream,1.8523027729965587
Tarsolt,0.0
Turt,0.18849247815038023
Turulung,1.374372859624243
Urziceni,1.6060210167157922
Valea Vinului,0.4495966990108982
Vama,0.8969390474393284
Vetis,1.3635992743648637
Viile Satu Mare,1.4836250930053283
Municipiul Zalau,0.785350672434186
Oras Cehu Silvaniei,1.239465773449958
Oras Jibou,0.8550879736144814
Oras Simleu Silvaniei,1.2381218608272022
Agrij,0.8812230475866292
Almasu,1.3251984906417753
Babeni,0.19205714386761547
Balan,0.21239869951868415
Banisor,0.1323916462314766
Benesat,0.8526063739615324
Bobota,0.7244252851701436
Bocsa,1.3387875164264378
Buciumi,0.6459788511613132
Camar,0.66552186452175
Carastelec,0.5439408770936716
Chiesd,0.7603409086220827
Cizer,0.5201765002623628
Coseiu,1.1206157691035061
Crasna,1.2216781083279407
Creaca,0.20788751821376755
Cristolt,0.0
Criseni,1.1036949597147279
Cuzaplac,1.0709666092894272
Dobrin,0.8382692729671306
Dragu,0.9736260232221738
Fildu De Jos,1.436034487258867
Galgau,0.29383586956454355
Garbou,0.4908140980884421
Halmasd,0.7526882396060568
Hereclean,1.0998047477135835
Hida,0.28029834815171806
Horoatu Crasnei,0.9678604219330438
Ileanda,0.5557723840980913
Ip,1.5353004601472946
Letca,0.18408273957536725
Lozna,0.08698726648056532
Marca,1.0580570603555868
Maeriste,0.6868763452220946
Mesesenii De Jos,1.1749153714621392
Mirsid,0.9600581477234612
Napradea,0.688233754896272
Nusfalau,1.2048925519723304
Pericei,1.2443023899207755
Plopis,1.230045725946928
Poiana Blenchii,0.47727544087046225
Romanasi,0.6561945642309566
Rus,0.0910420792362899
Salatig,0.9892483188910337
Sag,0.9344320879606244
Sanmihaiu Almasului,0.7956686214366173
Somes-Odorhei,0.468539043000609
Surduc,0.3654457550242489
Samsud,0.40198347657220396
Sarmasag,0.990235369016182
Valcau De Jos,0.7960654830391132
Varsolt,1.093855309079251
Zalha,0.0866226622098393
Zimbor,0.44002906928382846
Municipiul Sibiu,0.2848903027089438
Cristian,0.12273657252212673
Poplaca,0.172730065629295
Rasinari,0.35897953757867984
Selimbar,0.2530085757985413
Municipiul Medias,0.877285615566549
Tarnava,1.1482435586236888
Oras Agnita,0.39628388674860016
Oras Cisnadie,0.2385230724354422
Oras Copsa Mica,0.9761669109698976
Oras Dumbraveni,1.211721494059687
Oras Ocna Sibiului,0.5336230207864046
Altina,1.123197570397585
Apoldu De Jos,0.11390019811700208
Arpasu De Jos,0.2991675397749034
Atel,0.927051763919617
Oras Avrig,0.3157829459442372
Axente Sever,0.43406572204332206
Bazna,1.1407101700848632
Biertan,0.7267140416168429
Barghis,1.0915820454346714
Blajel,1.2488056606868365
Brateiu,1.141925680659543
Bradeni,1.1341128368850617
Bruiu,0.7069660618102249
Chirpar,0.7081346561851833
Carta,0.6269792589706371
Cartisoara,0.038889281796203184
Darlos,0.9836011975132868
Gura Raului,0.04417211160849857
Hoghilag,1.107213691060172
Iacobeni,1.0696023293459815
Jina,0.2756453763594249
Laslea,1.324323032223233
Loamnes,0.10050710232413229
Ludos,0.5812910331199489
Marpod,0.549038652749778
Oras Miercurea Sibiului,0.7448685096025469
Merghindeal,0.908637632845748
Micasasa,0.443042391385457
Mihaileni,0.9665097252223008
Mosna,0.7919222917450022
Nocrich,0.470554331290181
Orlat,0.1605831978100915
Pauca,0.2908217008027075
Poiana Sibiului,0.11736436257039382
Porumbacu De Jos,0.5096263077577539
Racovita,0.0
Rau Sadului,0.0
Rosia,0.09318953251792465
Sadu,0.07486221757669471
Oras Saliste,0.28612585091906423
Slimnic,0.17499155820487494
Seica Mare,0.6454054939539831
Seica Mica,0.29722936888767415
Sura Mare,0.40267380910361944
Sura Mica,0.7804860147026932
Oras Talmaciu,0.3305605354014268
Tilisca,0.08305588685163731
Turnu Rosu,0.08738088828135285
Valea Viilor,0.6666976950450951
Vurpar,0.16810169799611302
Alma,1.0888104257768807
Boita,0.0
Municipiul Suceava,0.1680385128321279
Ipotesti,0.02212765168042994
Mitocu Dragomirnei,0.840436726393772
Oras Salcea,0.2998178274968738
Scheia,0.2732846197644275
Municipiul Campulung Moldovenesc,0.09510585022378071
Municipiul Falticeni,0.1731223883859034
Oras Gura Humorului,0.23141070113636858
Municipiul Radauti,0.2802543392924357
Oras Siret,0.3104737524793804
Oras Solca,0.14852058387480235
Municipiul Vatra Dornei,0.130483379924474
Adancata,0.08863946523002861
Arbore,0.12508632473351988
Baia,0.047513869497558356
Oras Milisauti,0.11461487016214691
Balcauti,0.8825854526365781
Bilca,0.11219013186973313
Bogdanesti,0.0
Boroaia,0.0
Bosanci,0.20636020164991598
Botosana,0.0
Breaza,0.026659247812586856
Brodina,0.4452970896889709
Oras Brosteni,0.012674223136495948
Bunesti,0.0
Cacica,1.017004764954845
Calafindesti,0.03073253034164518
Oras Cajvana,0.06976020717482997
Ilisesti,0.052222788370710496
Carlibaba,0.5391291884298299
Cornu Luncii,0.24726611265675122
Crucea,0.02298620934496855
Darmanesti,0.26311902729769776
Oras Dolhasca,0.5540318254391384
Dolhesti,0.25393416430367505
Dorna-Arini,0.0
Dorna Candrenilor,0.09863324113740589
Dornesti,0.3437573397995517
Dragoiesti,0.036969645704464635
Draguseni,0.058612978925631956
Dumbraveni,0.03691376026909084
Fantanele,0.03236804986412327
Forasti,0.6803528494334236
Oras Frasin,0.05549133716339928
Fratautii Noi,0.0
Fratautii Vechi,0.028126684627691148
Frumosu,0.0
Fundu Moldovei,0.00987248962662475
Galanesti,0.0
Gramesti,0.01783526718290671
Granicesti,0.0
Horodniceni,0.0
Horodnic De Jos,0.0
Iacobeni,0.0323526881787922
Izvoarele Sucevei,0.9894567892591737
Oras Liteni,0.02392388329811365
Marginea,0.014505534000858198
Malini,0.056708846584617584
Manastirea Humorului,0.7930594358748917
Moara,0.21256829371542948
Moldova-Sulita,0.3249147643059025
Moldovita,0.11663172327507094
Musenita,1.2247656909710067
Ostra,0.0
Panaci,0.0
Paltinoasa,0.4810506516691059
Partestii De Jos,0.25880319272073526
Patrauti,0.770903998881984
Poiana Stampei,0.0
Pojorata,0.08185987936501135
Preutesti,0.0
Putna,0.0182132369719876
Radaseni,0.0
Rasca,0.015397806874710058
Sadova,0.06697526445488267
Satu Mare,0.0197929426898732
Siminicea,0.02952701932893436
Slatina,0.0
Straja,0.0
Stroiesti,0.08582897744073781
Stulpicani,0.0892222240409574
Sucevita,0.46742341421733946
Saru Dornei,0.009072613782844994
Todiresti,0.0
Udesti,0.25146396423889
Ulma,0.9760692897358669
Vadu Moldovei,0.02348245348329001
Valea Moldovei,0.9728676107243746
Vama,0.14239554890424
Vatra Moldovitei,0.2874482569061067
Veresti,0.4927164579404897
Vicovu De Jos,0.1338925817691327
Oras Vicovu De Sus,0.30771913874071616
Volovat,0.11433699089727657
Vulturesti,0.0
Zamostea,0.0
Zvoristea,0.0
Comanesti,0.6696223858726436
Iaslovat,0.0
Ciocanesti,0.034853727115475804
Serbauti,0.19672321800918252
Horodnic De Sus,0.3555907859638986
Fantana Mare,0.0
Cosna,0.0
Capu Campului,0.31567798624432153
Hantesti,0.0
Burla,0.40305904600183173
Balaceana,0.020790199540899647
Hartop,0.0
Voitinel,0.5363733851606063
Ciprian Porumbescu,0.4928894567303461
Berchisesti,0.27268183871004825
Poieni-Solca,0.0
Municipiul Turnu Magurele,0.20382836512211797
Ciuperceni,0.05885939504199396
Islaz,0.0
Lita,0.013630077031445998
Municipiul Alexandria,0.154557819742871
Nanov,0.13357201910297703
Poroschia,0.19957136023333547
Municipiul Rosiori De Vede,0.13972993198751818
Oras Videle,0.22604430055065466
Crevenicu,0.0
Oras Zimnicea,0.09878249886308187
Balaci,0.0
Babaita,0.011669749624420158
Blejesti,0.08835879427990398
Bogdana,0.0
Botoroaga,0.047823216862932415
Bragadiru,0.05134631877293246
Branceni,0.3598456759510349
Bujoreni,0.05842745555499332
Bujoru,0.06219485856390519
Buzescu,0.8290971261110709
Calinesti,0.032188877162490366
Calmatuiu,0.07768033772469404
Calmatuiu De Sus,0.05950013566015014
Cervenia,0.17340267658121505
Ciolanesti,0.0112603429874279
Contesti,0.17320416694725027
Cosmesti,0.030334400044718796
Crangeni,0.026025941842720397
Crangu,0.6806883622740688
Didesti,0.043471916485273265
Dobrotesti,0.0
Dracsenei,0.1256002820281017
Draganesti De Vede,0.05587367964486491
Draganesti-Vlasca,0.2448105603560728
Furculesti,0.19132942008143938
Frumoasa,0.03188198167031326
Galateni,0.3397098290215682
Gratia,0.17042186183336486
Izvoarele,0.013350255322073958
Lisa,0.12606748230730197
Lunca,0.7566371532242082
Mavrodin,0.0
Magura,0.0981781763068167
Maldaeni,0.0
Mereni,0.19549285017194654
Marzanesti,0.24483223780963095
Mosteni,0.05990083786955689
Nasturelu,0.0
Necsesti,0.0
Olteni,0.06457222419819605
Orbeasca,0.020476852725351612
Peretu,0.0
Piatra,0.23756387099353096
Pietrosani,0.4666859450948894
Plosca,0.04134275731900607
Plopii-Slavitesti,0.07472977171990328
Poeni,0.3179345462387865
Vitanesti,0.13666559546986803
Putineiu,0.4337093940116511
Radoiesti,0.0
Rasmiresti,0.0
Salcia,0.0947977954253615
Saceni,0.03629879469025372
Scrioastea,0.22064856631283986
Scurtu Mare,0.0
Seaca,0.3052232300767887
Sfintesti,0.0
Segarcea-Vale,0.0
Silistea,0.0
Silistea-Gumesti,0.0
Sarbeni,0.0
Slobozia Mandra,0.0
Smardioasa,0.538902785104391
Stejaru,0.0
Suhaia,0.0
Storobaneasa,0.04577410491749043
Talpa,0.0
Tatarastii De Jos,0.03658935933408993
Tatarastii De Sus,0.609717659619562
Toporu,0.2150345559061701
Traian,0.3889193345462778
Trivalea-Mosteni,0.0
Troianul,0.09281143846817669
Tiganesti,0.0607935544558345
Vedea,0.0
Viisoara,0.0
Vartoape,0.05511407593755985
Zambreasca,0.0
Nenciulesti,0.0
Beciu,0.0
Beuca,0.0
Dracea,0.07864696969098416
Fantanele,0.0
Frasinet,0.11054540119737982
Purani,0.0
Saelele,0.0
Uda-Clocociov,0.0
Municipiul Timisoara,0.7403156733461145
Dumbravita,0.9300727831252515
Ghiroda,0.47511581665760527
Giroc,0.41359094773390415
Municipiul Lugoj,0.8438025029119686
Oras Buzias,0.6681126007511927
Oras Deta,1.4337986464002803
Oras Jimbolia,1.1089257333628053
Oras Sannicolau Mare,1.1948300776388343
Balint,1.018601298496795
Banloc,1.3217887548065983
Bara,0.0
Beba Veche,1.1016671230799848
Becicherecu Mic,0.6914701689070447
Belint,0.17470708249108707
Bethausen,0.4361356038852488
Biled,0.6866356165195879
Barna,0.858796755813249
Bogda,0.28944260370471464
Boldur,0.24700853686156857
Brestovat,0.9918464235284623
Carpinis,0.6446463848038981
Cenad,1.51044520237436
Cenei,1.2766559657384642
Cheveresu Mare,1.4067537309986864
Oras Ciacova,0.8934530523443632
Comlosu Mare,1.0960207430122355
Costeiu,0.7076011301920305
Criciova,0.4801248937617345
Curtea,0.21595575208509532
Darova,0.6077824051505534
Denta,1.6040183019705445
Dudestii Vechi,1.4608682331134955
Dumbrava,0.7540087425693546
Oras Faget,0.5334282532727469
Fardea,0.21128469203929465
Foeni,1.0363983018842138
Gavojdia,0.5491839133534452
Oras Gataia,1.1336862203435587
Ghizela,0.28335512873091995
Giarmata,0.31357869369924385
Giera,1.449260758102863
Giulvaz,0.9207456246031483
Jamu Mare,0.5701652878640432
Jebel,0.4296515569516141
Lenauheim,0.8046579445632897
Liebling,0.6131109984023585
Lovrin,0.5859083050998594
Margina,0.34307755177551574
Masloc,0.9190098444852761
Manastiur,0.4457115703854604
Moravita,0.8301953760059976
Mosnita Noua,0.6497220865515514
Nadrag,0.471976974364555
Nitchidorf,0.481990688087337
Ohaba Lunga,0.2808043267034754
Ortisoara,0.3290790113124231
Peciu Nou,0.9562077701110056
Periam,0.7555586112579906
Pietroasa,0.0
Pischia,0.4216938925294001
Racovita,0.5526641791440782
Oras Recas,1.002243038327107
Remetea Mare,0.15754774843970923
Sacosu Turcesc,0.7411296653987208
Satchinez,0.7593049672676899
Sacalaz,0.3723712424796005
Secas,0.0
Sanandrei,0.3519926062424168
Sanmihaiu Roman,0.38450964509817015
Sanpetru Mare,1.2711059491324146
Sag,0.7582506537097401
Stiuca,1.0502060723340034
Teremia Mare,0.5577102422053347
Tomesti,0.24448685958991392
Topolovatu Mare,0.811024525293104
Tormac,1.1227813370953819
Traian Vuia,0.5189780027309651
Uivar,1.0151825610461587
Varias,1.421693318973152
Victor Vlad Delamarina,1.071648558033442
Voiteg,0.7329786888413521
Birda,0.5981926026891519
Checea,1.5520913012293645
Dudestii Noi,0.5986831631635016
Fibis,0.330451399988562
Ghilad,1.1360853608434898
Gottlob,0.7065954748797515
Iecea Mare,0.3980840887627698
Parta,0.9158012608432003
Padureni,0.18594647590896657
Saravale,1.2676718736996255
Sandra,0.17525550510508514
Tomnatic,1.0444566547799832
Valcani,0.2569139954336908
Livezile,0.6029017256852098
Pesac,0.3895771659978242
Bucovat,0.3671188337646738
Otelec,1.0506676362410141
Municipiul Tulcea,0.5312067760272146
Oras Babadag,0.962123470447573
Oras Isaccea,0.3864408698381085
Oras Macin,0.4876314122179396
Oras Sulina,0.7372906754758226
Baia,0.09278181624599524
Beidaud,0.0
C.a. Rosetti,1.209707892089042
Carcaliu,0.4515456949606562
Casimcea,0.3590048065850627
Ceatalchioi,0.17569901762168857
Ceamurlia De Jos,0.03634898970198978
Cerna,0.01023034046390768
Chilia Veche,0.3565298450722967
Ciucurova,0.9285001395881479
Crisan,1.4681558656028244
Daeni,0.0
Dorobantu,0.0
Frecatei,0.13577230654638553
Greci,0.07997683020659677
Grindu,0.0
Hamcearca,0.0
Horia,0.0
Izvoarele,1.0129241541398044
Jijila,0.0
Jurilovca,1.0023206332393422
Luncavita,0.0
Mahmudia,0.7652226569950894
Maliuc,0.2261735145058073
Mihai Bravu,0.030152172906013894
Mihail Kogalniceanu,0.12448415573306004
Murighiol,0.22873835200953208
Nalbant,0.013847025395845246
Niculitel,0.3112846832186806
Nufaru,0.0
Ostrov,0.0
Pardina,0.5916634464336761
Peceneaga,0.0
Sarichioi,0.9841120391737144
Sfantu Gheorghe,0.23939653199178057
Slava Cercheza,0.7562271389021809
Smardan,0.028777966747582304
Somova,0.021861526431903786
Stejaru,0.0
Topolog,0.05310255492951283
Turcoaia,0.0
Valea Nucarilor,0.0
I.c.bratianu,0.05956002727483289
Vacareni,0.0
Bestepe,0.08404404232909639
Valea Teilor,0.09907368887853442
Municipiul Barlad,0.14879167254700842
Municipiul Husi,0.05741861494851607
Oras Negresti,0.24344297671122822
Municipiul Vaslui,0.13172104929530298
Albesti,0.0
Alexandru Vlahuta,0.0
Arsura,0.0
Banca,0.0
Bacani,0.06070644371417669
